Full Address,LAT_LONG
"255 EAST HOUSTON STREET                   New York, NY 10002",0
"233 EAST 86TH STREET New York, NY 10028",0
"26-28 HORATIO STREET New York, NY 10012",0
"217 EAST 5TH STREET                       New York, NY 10003",0
"235 WEST 35TH STREET                      New York, NY 10001",0
"226 WEST 132 STREET                       New York, NY 10027",0
"213 WEST 28TH   STREET                    New York, NY 10001",0
"219 WEST 80TH STREET New York, NY 10024",0
"210 EAST 88TH   STREET New York, NY 10128",0
"249 WEST 29TH STREET New York, NY 10001",0
"211 WEST 88TH STREET                      New York, NY 10024",0
"215 EAST 61 STREET                        New York, NY 10065",0
"246 WEST 132ND STREET                     New York, NY 10027",0
"216 EAST 95TH   STREET                    New York, NY 10128",0
"305 2 AVENUE                              New York, NY 10003",0
"217 EAST 7TH   STREET                     New York, NY 10009",0
"222 EAST 17TH STREET New York, NY 10003",0
"301 E 75TH STREET New York, NY 10021",0
"274 WATER STREET New York, NY 10038",0
"231 EAST 14TH STREET New York, NY 10003",0
"272 WEST 107TH STREET                     New York, NY 10025",0
"307 WEST 126 STREET                       New York, NY 10027",0
"261 WEST 34TH   STREET                    New York, NY 10001",0
"255 WEST 92ND STREET                      New York, NY 10025",0
"307 WEST 82ND STREET New York, NY 10024",0
"221 EAST 62ND STREET                      New York, NY 10065",0
"219 W 81ST STREET                         New York, NY 10024",0
"271 EAST 7TH STREET                       New York, NY 10009",0
"309 EAST 4TH STREET New York, NY 10009",0
"2300 FREDRICK DOUGLASS BL                 New York, NY 10027",0
"216 EAST 75TH   STREET                    New York, NY 10021",0
"211 WEST 79TH STREET                      New York, NY 10024",0
"215 WEST 28TH   STREET New York, NY 10001",0
"212 EAST 95TH STREET                      New York, NY 10128",0
"211 ELIZABETH STREET                      New York, NY 10012",0
"210 WEST 77TH STREET New York, NY 10024",0
"252 7 AVENUE New York, NY 10001",0
"240 PARK AVE S                            New York, NY 10003",0
"300 EAST 95TH   STREET                    New York, NY 10128",0
"264 WATER STREET New York, NY 10038",0
"230 EAST 18TH STREET New York, NY 10003",0
"301 EAST 63RD STREET New York, NY 10065",0
"302 ELIZABETH STREET New York, NY 10012",0
"243 RIVERSIDE DRIVE New York, NY 10025",0
"212 EAST 93RD   STREET                    New York, NY 10128",0
"245 7 AVENUE                              New York, NY 10001",0
"29 EAST 64TH   STREET New York, NY 10065",0
"30 BOND STREET New York, NY 10012",0
"265 WEST 131ST STREET                     New York, NY 10027",0
"249 WEST 29TH   STREET                    New York, NY 10001",0
"213 WEST 28TH STREET New York, NY 10001",0
"223 EAST 62 STREET                        New York, NY 10065",0
"219 EAST 7TH STREET New York, NY 10009",0
"222 EAST 13TH   STREET                    New York, NY 10003",0
"275 WEST 96TH   STREET New York, NY 10025",0
"262 FIFTH AVENUE                          New York, NY 10001",0
"27 BLEECKER STREET New York, NY 10012",0
"232 EAST 88TH STREET                      New York, NY 10128",0
"215 WEST 88TH                             New York, NY 10024",0
"2257 ADAM C POWELL BLVD                   New York, NY 10027",0
"242 EAST 19TH STREET                      New York, NY 10003",0
"30 EAST 76TH STREET                       New York, NY 10021",0
"240 WEST 122 STREET                       New York, NY 10027",0
"310 EAST 70TH   STREET New York, NY 10021",0
"215 WEST 125 STREET                       New York, NY 10027",0
"30 EAST 95TH STREET New York, NY 10128",0
"231 EAST 9TH   STREET                     New York, NY 10003",0
"301 EAST 64 STREET New York, NY 10065",0
"302 EAST 88TH   STREET New York, NY 10128",0
"241 EAST 76 STREET New York, NY 10075",0
"2258 7TH AVENUE                           New York, NY 10027",0
"2461 BROADWAY                             New York, NY 10025",0
"257 WEST 34 STREET                        New York, NY 10001",0
"25 EAST 83RD STREET New York, NY 10028",0
"243 EAST 77TH   STREET New York, NY 10075",0
"309 WEST 86TH New York, NY 10024",0
"258 WEST 99TH   STREET New York, NY 10025",0
"249 ELDRIDGE STREET New York, NY 10002",0
"234 EAST 70TH   STREET                    New York, NY 10021",0
"2360 BROADWAY                             New York, NY 10024",0
"30 EAST 9TH STREET New York, NY 10003",0
"216-218 EAST 75TH STREET New York, NY 10021",0
"213-215 EAST 17TH STREET New York, NY 10003",0
"307 CHERRY STREET                         New York, NY 10002",0
"300 EAST 64TH STREET New York, NY 10065",0
"219 WEST 81ST   STREET                    New York, NY 10024",0
"223-225 EAST 3 STREET New York, NY 10009",0
"245 TENTH AVENUE New York, NY 10001",0
"301 WEST 108 STREET New York, NY 10025",0
"230 EAST 81ST   STREET                    New York, NY 10028",0
"215 WEST 98TH STREET New York, NY 10025",0
"219 WEST 80TH   STREET                    New York, NY 10024",0
"309-313 EAST HOUSTON STREET New York, NY 10002",0
"304 WEST 88 STREET New York, NY 10024",0
"225 EAST 86TH   STREET                    New York, NY 10028",0
"2254 7TH AVENUE                           New York, NY 10027",0
"309 WEST 82ND STREET New York, NY 10024",0
"300 EAST 90TH   STREET                    New York, NY 10128",0
"225 EAST 6TH STREET                       New York, NY 10003",0
"26 WEST 97TH STREET                       New York, NY 10025",0
"24 PRINCE STREET                          New York, NY 10012",0
"304 WEST 89TH STREET New York, NY 10024",0
"28 EAST 70TH   STREET                     New York, NY 10021",0
"300 EAST 85 STREET New York, NY 10028",0
"212 EAST 70TH STREET                      New York, NY 10021",0
"308 EAST 72 STREET                        New York, NY 10021",0
"246 ELDRIDGE STREET                       New York, NY 10002",0
"224 EAST 14TH STREET                      New York, NY 10003",0
"235 9 AVENUE New York, NY 10001",0
"25 EAST END AVENUE New York, NY 10028",0
"264 WATER STREET                          New York, NY 10038",0
"219 EAST 72 STREET New York, NY 10021",0
"256 WEST 123 STREET                       New York, NY 10027",0
"215 EAST 73RD   STREET New York, NY 10021",0
"255 WEST 108 STREET New York, NY 10025",0
"254 WEST 132ND STREET                     New York, NY 10027",0
"304 EAST 65TH   STREET New York, NY 10065",0
"240 PARK AVENUE SOUTH New York, NY 10003",0
"302 WEST 79TH STREET New York, NY 10024",0
"300 RIVERSIDE DRIVE New York, NY 10025",0
"310 E. 70TH ST New York, NY 10021",0
"236 WEST 122 STREET                       New York, NY 10027",0
"241 ELDRIDGE STREET                       New York, NY 10002",0
"245 WEST 107TH ST. New York, NY 10025",0
"212 EAST 95TH   STREET                    New York, NY 10128",0
"272 EAST 10TH   STREET New York, NY 10009",0
"23 EAST 10 STREET New York, NY 10003",0
"303 MERCER STREET New York, NY 10003",0
"2178 BROADWAY                             New York, NY 10024",0
"285 EAST 3RD   STREET                     New York, NY 10009",0
"30 EAST 72ND   STREET New York, NY 10021",0
"268 WEST 77 STREET New York, NY 10024",0
"232 EAST 6TH STREET New York, NY 10003",0
"250 WEST 103RD STREET New York, NY 10025",0
"220 EAST 67TH STREET New York, NY 10065",0
"250 W 88TH STREET                         New York, NY 10024",0
"2232-2240 7TH AVENUE                      New York, NY 10027",0
"230 EAST 71ST   STREET New York, NY 10021",0
"283 EAST 4TH   STREET New York, NY 10009",0
"224 EAST 7TH STREET New York, NY 10009",0
"26 EAST 63 STREET                         New York, NY 10065",0
"300 EAST 93RD STREET                      New York, NY 10128",0
"242 WEST 30TH   STREET                    New York, NY 10001",0
"23 WEST 83RD STREET New York, NY 10024",0
"264 5 AVENUE                              New York, NY 10001",0
"308 WEST 103 STREET New York, NY 10025",0
"214 EAST 85TH STREET New York, NY 10028",0
"308 WEST 103TH STREET New York, NY 10025",0
"260 EAST 72ND STREET                      New York, NY 10021",0
"242 WEST 132 STREET                       New York, NY 10027",0
"3 EAST 95TH   STREET New York, NY 10128",0
"300 E 62ND STREET                         New York, NY 10065",0
"245 EAST 93RD New York, NY 10128",0
"300 EAST 23RD STREET New York, NY 10002",0
"30 EAST 76 ST New York, NY 10021",0
"220 EAST 87TH STREET New York, NY 10128",0
"251 WEST 89TH   STREET                    New York, NY 10024",0
"239 CENTRAL PARK WEST New York, NY 10024",0
"309 WEST 121 STREET                       New York, NY 10027",0
"275 SOUTH STREET New York, NY 10002",0
"304 EAST 65TH   STREET                    New York, NY 10065",0
"236 EAST 19TH STREET                      New York, NY 10003",0
"255 WEST 84TH STREET New York, NY 10024",0
"2463 BROADWAY                             New York, NY 10025",0
"300 EAST 71 STREET New York, NY 10021",0
"213 W80TH STREET New York, NY 10024",0
"302 E 19 STREET                           New York, NY 10003",0
"26 GRAMERCY PARK SOUTH New York, NY 10003",0
"26 EAST 63RD STREET                       New York, NY 10065",0
"250 WEST 94 STREET New York, NY 10025",0
"300 EAST 62 STREET New York, NY 10065",0
"2280 FREDERICK DOUGLAS BO                 New York, NY 10027",0
"3 EAST 77TH STREET New York, NY 10075",0
"235 WEST 116 STREET                       New York, NY 10027",0
"3 EAST 94 STREET                          New York, NY 10128",0
"215 WEST 105 STREET New York, NY 10025",0
"233 WEST 26 New York, NY 10001",0
"255 WEST 95TH   STREET New York, NY 10025",0
"263 WEST 38TH   STREET                    New York, NY 10018",0
"222 EAST 82ND   STREET New York, NY 10028",0
"211 EAST 61ST   STREET                    New York, NY 10065",0
"298 MULBERRY STREET                       New York, NY 10012",0
"213 WEST 28TH STREET                      New York, NY 10001",0
"308 WEST 106TH STREET New York, NY 10025",0
"211 EAST 13TH STREET                      New York, NY 10003",0
"245 SEVENTH AVENUE New York, NY 10001",0
"3 EAST 77TH ST New York, NY 10075",0
"240 EAST 76TH   STREET New York, NY 10021",0
"246 TENTH AVE                             New York, NY 10001",0
"267 W 89TH New York, NY 10024",0
"307 WEST 37TH   STREET                    New York, NY 10018",0
"225 WEST 83RD STREET New York, NY 10024",0
"225 EAST 79 STREET New York, NY 10075",0
"305 WEST 86TH   STREET New York, NY 10024",0
"215 WEST 90TH   STREET                    New York, NY 10024",0
"215 WEST 95TH   STREET New York, NY 10025",0
"2373 BROADWAY New York, NY 10024",0
"23 CATHERINE STREET                       New York, NY 10038",0
"250 SOUTH STREET                          New York, NY 10002",0
"26 WEST 127 STREET New York, NY 10027",0
"226 EAST 95TH STREET New York, NY 10128",0
"24 WEST 30TH   STREET                     New York, NY 10001",0
"236 EAST 81ST STREET                      New York, NY 10028",0
"223 WEST 28TH   STREET New York, NY 10001",0
"2262 8 AVENUE                             New York, NY 10027",0
"2166 BROADWAY New York, NY 10024",0
"225 EAST 81ST   STREET                    New York, NY 10028",0
"302 EAST 19TH   STREET New York, NY 10003",0
"24 SECOND AVENUE                          New York, NY 10003",0
"305 EAST 85TH   STREET New York, NY 10028",0
"232 EAST 82ND STREET New York, NY 10028",0
"252 WEST 85TH   STREET New York, NY 10024",0
"2280 FREDERICK DOUGLAS BO New York, NY 10027",0
"29 EAST 9TH STREET New York, NY 10003",0
"31 EAST 79TH STREET New York, NY 10075",0
"306 WEST 100TH STREET New York, NY 10025",0
"23 EAST 74TH STREET                       New York, NY 10021",0
"212 BROADWAY                              New York, NY 10038",0
"24 WEST 129 STREET                        New York, NY 10027",0
"239 ELIZABETH STREET                      New York, NY 10012",0
"30 EAST 95TH   STREET New York, NY 10128",0
"250 E 65 STREET                           New York, NY 10065",0
"305 SECOND AVENUE                         New York, NY 10003",0
