,Full Address,LAT_LONG
552,"201 MULBERRY ST                           New York, NY 10012",
553,"211-213 EAST 2ND STREET New York, NY 10009",
554,"41 CROSBY STREET New York, NY 10012",
555,"249-251 EAST HOUSTON STREET               New York, NY 10002",
556,"324 EAST 4TH STREET                       New York, NY 10009",
557,"226 EAST 2ND STREET New York, NY 10009",
558,"187 CHRYSTIE STREET                       New York, NY 10002",
559,"216 LAFAYETTE STREET New York, NY 10012",
560,"225 LAFAYETTE STREET                      New York, NY 10012",
561,"225 LAFAYETTE STREET New York, NY 10012",
562,"179 LUDLOW STREET New York, NY 10002",
563,"489 BROADWAY                              New York, NY 10012",
564,"753 EAST 5TH STREET New York, NY 10009",
565,"215 MOTT STREET New York, NY 10012",
566,"185 EAST 2 STREET New York, NY 10009",
567,"185 EAST 2ND STREET New York, NY 10009",
568,"61 CROSBY STREET New York, NY 10012",
569,"300 EAST 4TH STREET New York, NY 10009",
570,"495 BROADWAY                              New York, NY 10012",
571,"61-63 CROSBY STREET New York, NY 10012",
572,"198 ORCHARD STREET                        New York, NY 10002",
573,"57 SPRING ST                              New York, NY 10012",
574,"223 MOTT STREET New York, NY 10012",
575,"2 PRINCE STREET                           New York, NY 10012",
576,"240 EAST HOUSTON ST                       New York, NY 10002",
577,"66 CROSBY                                 New York, NY 10012",
578,"66 CROSBY STREET New York, NY 10012",
579,"26 AVENUE B New York, NY 10009",
580,"NA MERCER STREET                          New York, NY 10012",
581,"211 ELIZABETH STREET New York, NY 10012",
582,"223 EAST 3RD STREET New York, NY 10009",
583,"223-225 EAST 3RD STREET New York, NY 10009",
584,"514 BROADWAY New York, NY 10012",
585,"186 EAST 2ND  STREET New York, NY 10009",
586,"186 EAST 2ND STREET New York, NY 10009",
587,"211 EAST 3RD   STREET                     New York, NY 10009",
588,"211 EAST 3RD STREET                       New York, NY 10009",
589,"211 EAST THIRD STREET                     New York, NY 10009",
590,"237 ELDRIDGE STREET New York, NY 10002",
591,"237 ELDRIDGE New York, NY 10002",
592,"234 BOWERY                                New York, NY 10012",
593,"7 AVENUE A New York, NY 10009",
594,"199 EAST HOUSTON STREET                   New York, NY 10002",
595,"28 PRINCE STREET                          New York, NY 10012",
596,"283-285 EAST 4TH STREET New York, NY 10009",
597,"235 MULBERRY STREET                       New York, NY 10012",
598,"515 BROADWAY New York, NY 10012",
599,"166 EAST 2ND   STREET                     New York, NY 10002",
600,"519 BROADWAY New York, NY 10012",
601,"283 EAST 4TH   STREET                     New York, NY 10009",
602,"283 EAST 4 STREET New York, NY 10009",
603,"283 EAST 4TH ST New York, NY 10009",
604,"67 AVENUE C New York, NY 10009",
605,"81 MERCER STREET                          New York, NY 10012",
606,"84 MERCER STREET New York, NY 10012",
607,"160 EAST 2ND STREET New York, NY 10009",
608,"212 FORSYTH ST New York, NY 10002",
609,"57 GREENE STREET New York, NY 10012",
610,"57-63 GREENE STREET New York, NY 10012",
611,"237 ELIZABETH STREET                      New York, NY 10012",
612,"70 GREENE STREET                          New York, NY 10012",
613,"256 BOWERY                                New York, NY 10012",
614,"536 BROADWAY                              New York, NY 10012",
615,"160 EAST 3RD STREET New York, NY 10009",
616,"530 BROADWAY                              New York, NY 10012",
617,"64-68 WOOSTER STREET New York, NY 10012",
618,"254 EAST 7TH STREET New York, NY 10009",
619,"254 7TH STREET New York, NY 10009",
620,"13 1 AVENUE New York, NY 10003",
621,"114 SPRING STREET New York, NY 10012",
622,"610 EAST 5TH STREET New York, NY 10009",
623,"72 EAST 1ST STREET New York, NY 10003",
624,"267 EAST 7 ST New York, NY 10009",
625,"242 EAST 7TH New York, NY 10009",
626,"99-101 EAST 2ND STREET                    New York, NY 10009",
627,"19 1 AVENUE                               New York, NY 10003",
628,"122 SPRING STREET New York, NY 10012",
629,"49-51 PRINCE STREET                       New York, NY 10012",
630,"383 WEST BROADWAY New York, NY 10012",
631,"259 EAST 7TH STREET                       New York, NY 10009",
632,"55 PRINCE STREET New York, NY 10012",
633,"98 AVENUE C New York, NY 10009",
634,"45 EAST 1ST   STREET New York, NY 10003",
635,"45 EAST 1ST STREET New York, NY 10003",
636,"273 BOWERY                                New York, NY 10002",
637,"225 EAST 4TH STREET New York, NY 10009",
638,"223-225 EAST 4TH STREET New York, NY 10009",
639,"64 EAST 1ST STREET New York, NY 10003",
640,"380 WEST  BROADWAY                        New York, NY 10012",
641,"547 BROADWAY New York, NY 10012",
642,"253 EAST 7TH   STREET                     New York, NY 10009",
643,"62 EAST 1ST   STREET                      New York, NY 10003",
644,"262 MOTT STREET                           New York, NY 10012",
645,"262 MOTT STREET New York, NY 10012",
646,"119 SPRING STREET New York, NY 10012",
647,"259 ELIZABETH STREET New York, NY 10012",
648,"260 ELIZABETH STREET                      New York, NY 10012",
649,"73 WOOSTER STREET New York, NY 10012",
650,"393 WEST BROADWAY New York, NY 10012",
651,"141 EAST 3RD ST New York, NY 10009",
652,"141 EAST 3RD STREET New York, NY 10009",
653,"620 EAST 6TH   STREET                     New York, NY 10009",
654,"172 EAST 4 STREET New York, NY 10009",
655,"90 GREENE STREET New York, NY 10012",
656,"92 GREENE STREET                          New York, NY 10012",
657,"89 GREENE STREET                          New York, NY 10012",
658,"530-532 EAST 5TH STREET                   New York, NY 10009",
659,"621 EAST 6TH STREET New York, NY 10009",
660,"390 WEST BROADWAY New York, NY 10012",
661,"121 MERCER STREET New York, NY 10012",
662,"193 EAST 4TH   STREET                     New York, NY 10009",
663,"285 LAFAYETTE STREET New York, NY 10012",
664,"129 AVENUE D                              New York, NY 10009",
665,"615 EAST 6TH   STREET                     New York, NY 10009",
666,"72 THOMPSON STREET New York, NY 10012",
667,"68 THOMPSON STREET New York, NY 10012",
668,"284 LAFAYETTE STREET New York, NY 10012",
669,"613 EAST 6TH STREET New York, NY 10009",
670,"102 GREENE STREET New York, NY 10012",
671,"227 EAST 7 STREET                         New York, NY 10009",
672,"100 WOOSTER STREET New York, NY 10012",
673,"145 SPRING STREET                         New York, NY 10012",
674,"90 PRINCE STREET                          New York, NY 10012",
675,"204 EAST 7TH STREET New York, NY 10009",
676,"198 EAST 7TH STREET New York, NY 10009",
677,"133 MERCER ST New York, NY 10012",
678,"133 AVENUE D                              New York, NY 10009",
679,"71 THOMPSON                               New York, NY 10012",
680,"127 MERCER STREET                         New York, NY 10012",
681,"10 SULLIVAN STREET                        New York, NY 10012",
682,"112 GREENE STREET New York, NY 10012",
683,"108 WOOSTER STREET New York, NY 10012",
684,"298 LAFAYETTE STREET                      New York, NY 10012",
685,"526 EAST 6TH   STREET                     New York, NY 10009",
686,"735 EAST 9 STREET New York, NY 10009",
687,"116 WOOSTER STREET                        New York, NY 10012",
688,"72-74 EAST 3RD   STREET New York, NY 10003",
689,"72-74 EAST 3RD   STREET                   New York, NY 10003",
690,"186 SPRING STREET New York, NY 10012",
691,"113 GREENE STREET New York, NY 10012",
692,"190 SPRING STREET New York, NY 10012",
693,"298 ELIZABETH STREET New York, NY 10012",
694,"510 EAST 6TH   STREET                     New York, NY 10009",
695,"62 EAST 3RD STREET New York, NY 10003",
696,"504 EAST 6TH STREET New York, NY 10009",
697,"420 WEST BROADWAY New York, NY 10012",
698,"429 WEST BROADWAY New York, NY 10012",
699,"10 BLEECKER STREET New York, NY 10012",
700,"307 MOTT STREET New York, NY 10012",
701,"2 BLEECKER STREET New York, NY 10012",
702,"85 AVENUE A New York, NY 10009",
703,"4 BLEECKER STREET                         New York, NY 10012",
704,"155 MERCER STREET                         New York, NY 10012",
705,"431 WEST BROADWAY New York, NY 10012",
706,"71 EAST 3RD ST New York, NY 10003",
707,"117 PRINCE STREET New York, NY 10012",
708,"509 EAST 6TH   STREET                     New York, NY 10009",
709,"412-14 EAST 10TH STREET New York, NY 10009",
710,"45 2ND AVENUE New York, NY 10003",
711,"414 EAST 10TH STREET New York, NY 10009",
712,"304 MULBERRY STREET                       New York, NY 10012",
713,"303 EAST 8TH STREET New York, NY 10009",
714,"132-140 GREENE STREET New York, NY 10012",
715,"125 EAST 4TH   STREET New York, NY 10003",
716,"620 BROADWAY New York, NY 10012",
717,"624 EAST 9TH   STREET                     New York, NY 10009",
718,"25 WEST HOUSTON STREET                    New York, NY 10012",
719,"102 EAST 4TH   STREET                     New York, NY 10003",
720,"101 THOMPSON STREET New York, NY 10012",
721,"327 BOWERY                                New York, NY 10003",
722,"54 BLEECKER STREET                        New York, NY 10012",
723,"620 EAST 9TH STREET New York, NY 10009",
724,"143 PRINCE ST New York, NY 10012",
725,"64 2 AVENUE New York, NY 10003",
726,"131 AVENUE B New York, NY 10009",
727,"631 EAST 9TH   STREET New York, NY 10009",
728,"631 EAST 9TH   STREET                     New York, NY 10009",
729,"41 BOND STREET New York, NY 10012",
730,"334 EAST 5 STREET New York, NY 10003",
731,"150 WOOSTER STREET New York, NY 10012",
732,"85 FIRST AVENUE New York, NY 10003",
733,"85 1 AVENUE New York, NY 10003",
734,"141 WOOSTER ST New York, NY 10012",
735,"128 EAST 7TH   STREET New York, NY 10009",
736,"337-343 LAFAYETTE STREET                  New York, NY 10012",
737,"459 WEST BROADWAY New York, NY 10012",
738,"159 PRINCE STREET                         New York, NY 10012",
739,"25 BOND STREET New York, NY 10012",
740,"124 THOMPSON STREET New York, NY 10012",
741,"160 WOOSTER STREET New York, NY 10012",
742,"21 BOND STREET New York, NY 10012",
743,"475 F.D.R. DRIVE New York, NY 10002",
744,"455 F. D. R. DRIVE New York, NY 10002",
745,"143 AVENUE B New York, NY 10009",
746,"3 EAST 3RD   STREET                       New York, NY 10003",
747,"465 WEST BROADWAY New York, NY 10012",
748,"347 BOWERY New York, NY 10003",
749,"333 EAST 5TH STREET New York, NY 10003",
750,"350 LAFAYETTE STREET                      New York, NY 10012",
751,"644 BROADWAY New York, NY 10012",
752,"471 WEST BROADWAY New York, NY 10012",
753,"177 PRINCE STREET                         New York, NY 10012",
754,"73 SECOND AVENUE                          New York, NY 10003",
755,"47 GREAT JONES STREET                     New York, NY 10012",
756,"84 2 AVENUE                               New York, NY 10003",
757,"348 BOWERY                                New York, NY 10012",
758,"131 THOMPSON ST New York, NY 10012",
759,"191 PRINCE STREET                         New York, NY 10012",
760,"101 FIRST AVENUE New York, NY 10003",
761,"137 THOMPSON STREET New York, NY 10012",
762,"1 BOND STREET New York, NY 10012",
763,"88 BLEEKER STREET New York, NY 10012",
764,"88 BLEECKER STREET                        New York, NY 10012",
765,"88 BLEECKER STREET New York, NY 10012",
766,"326 EAST 6TH STREET                       New York, NY 10003",
767,"181 AVENUE C New York, NY 10009",
768,"7 BOND STREET New York, NY 10012",
769,"357 BOWERY                                New York, NY 10003",
770,"195 PRINCE STREET                         New York, NY 10012",
771,"95 EAST 7TH   STREET                      New York, NY 10009",
772,"354 BOWERY New York, NY 10012",
773,"150 THOMPSON STREET New York, NY 10012",
774,"643 EAST 11TH STREET                      New York, NY 10009",
775,"643 EAST 11TH STREET New York, NY 10009",
776,"666 BROADWAY New York, NY 10012",
777,"356 BOWERY New York, NY 10012",
778,"329 EAST 6TH   STREET                     New York, NY 10003",
779,"46 GREAT JONES STREET New York, NY 10012",
780,"656 BROADWAY                              New York, NY 10012",
781,"77 BLEEKER STREET New York, NY 10012",
782,"77 BLEECKER ST New York, NY 10012",
783,"77 BLEEKER ST New York, NY 10012",
784,"189 AVENUE C                              New York, NY 10009",
785,"633 E. 11TH ST New York, NY 10009",
786,"633 EAST 11TH STRET New York, NY 10009",
787,"140 SULLIVAN STREET New York, NY 10012",
788,"220 EAST 5TH STREET New York, NY 10003",
789,"147 SULLIVAN STREET New York, NY 10012",
790,"100 2ND AVENUE New York, NY 10003",
791,"171 AVENUE B                              New York, NY 10002",
792,"617 EAST 11TH   STREET                    New York, NY 10009",
