,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,ADDRESS_clean,FullAddress,LAT_LONG
95,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1012, ,R4,399 EAST 8TH   STREET,4B,10009,1,0,1,0,0,2014,2,R4,0,5/25/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
96,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1014, ,R4,399 EAST 8TH   STREET,4D,10009,1,0,1,0,0,2014,2,R4,0,7/14/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
97,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1015, ,R4,399 EAST 8TH   STREET,5A,10009,1,0,1,0,0,2014,2,R4,0,5/25/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
98,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1016, ,R4,399 EAST 8TH   STREET,5B,10009,1,0,1,0,0,2014,2,R4,0,5/25/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
99,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1017, ,R4,399 EAST 8TH   STREET,5C,10009,1,0,1,0,0,2014,2,R4,771980,5/8/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
100,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1018, ,R4,399 EAST 8TH   STREET,5D,10009,1,0,1,0,0,2014,2,R4,0,7/14/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
101,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1020, ,R4,399 EAST 8TH   STREET,6B,10009,1,0,1,0,0,2014,2,R4,0,5/25/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
102,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1021, ,R4,399 EAST 8TH   STREET,6C,10009,1,0,1,0,0,2014,2,R4,0,5/25/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
103,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1022, ,R4,399 EAST 8TH   STREET,6D,10009,1,0,1,0,0,2014,2,R4,0,7/14/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
104,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1023, ,R4,399 EAST 8TH   STREET,7A,10009,1,0,1,0,0,2014,2,R4,0,7/14/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
105,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1024, ,R4,399 EAST 8TH   STREET,7B,10009,1,0,1,0,0,2014,2,R4,0,7/14/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
106,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1025, ,R4,399 EAST 8TH   STREET,7C,10009,1,0,1,0,0,2014,2,R4,0,7/14/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
107,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1027, ,R4,399 EAST 8TH   STREET,8A,10009,1,0,1,0,0,2014,2,R4,0,5/25/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
108,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1028, ,R4,399 EAST 8TH   STREET,8B,10009,1,0,1,0,0,2014,2,R4,0,5/25/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
109,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,378,1029, ,R4,399 EAST 8TH   STREET,8C,10009,1,0,1,0,0,2014,2,R4,0,5/25/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
110,1,ALPHABET CITY,47 CONDO NON-BUSINESS STORAGE              ,4,378,1031, ,RS,399 EAST 8TH   STREET,S1,10009,0,0,1,0,0,2014,4,RS,0,7/14/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
111,1,ALPHABET CITY,47 CONDO NON-BUSINESS STORAGE              ,4,378,1033, ,RS,399 EAST 8TH   STREET,S3,10009,0,0,1,0,0,2014,4,RS,0,7/14/17 0:00,399 EAST 8TH   STREET,"399 EAST 8TH   STREET New York, NY 10009","(40.7244257945205, -73.9775576712329)"
112,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,384,1222, ,R4,310 EAST HOUSTON STREET,PHC,10002,1,0,1,0,0,2005,2,R4,2150000,8/14/17 0:00,310 EAST HOUSTON STREET,"310 EAST HOUSTON STREET New York, NY 10002","(40.7215445, -73.9834185)"
113,1,ALPHABET CITY,46 CONDO STORE BUILDINGS                   ,4,384,1201, ,RK,310 EAST HOUSTON STREET,COM,10002,0,0,1,0,0,2005,4,RK,10800000,3/10/17 0:00,310 EAST HOUSTON STREET,"310 EAST HOUSTON STREET New York, NY 10002","(40.7215445, -73.9834185)"
114,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,390,1009, ,R4,217 EAST 7TH STREET,2D,10009,1,0,1,0,0,0,2,R4,550000,6/23/17 0:00,217 EAST 7TH STREET,"217 EAST 7TH STREET New York, NY 10009",0
115,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,390,1014, ,R4,217 EAST 7TH   STREET,5A-B,10009,1,0,1,0,0,0,2,R4,1085000,3/27/17 0:00,217 EAST 7TH   STREET,"217 EAST 7TH   STREET New York, NY 10009","(40.72454665, -73.9794910786449)"
116,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,392,1012, ,R4,143 AVENUE B,4A,10009,1,0,1,0,0,1928,2,R4,999999,9/14/17 0:00,143 AVENUE B,"143 AVENUE B New York, NY 10009","[40.7263234, -73.9800415]"
117,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,392,1051, ,R4,143 AVENUE B,10B,10009,1,0,1,0,0,1928,2,R4,0,4/22/17 0:00,143 AVENUE B,"143 AVENUE B New York, NY 10009","[40.7263234, -73.9800415]"
118,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,392,1052, ,R4,143 AVENUE B,10C,10009,1,0,1,0,0,1928,2,R4,0,4/22/17 0:00,143 AVENUE B,"143 AVENUE B New York, NY 10009","[40.7263234, -73.9800415]"
119,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,392,1069, ,R4,143 AVENUE B,12F,10009,1,0,1,0,0,1928,2,R4,680000,2/8/18 0:00,143 AVENUE B,"143 AVENUE B New York, NY 10009","[40.7263234, -73.9800415]"
120,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,392,1072, ,R4,143 AVENUE B,14B,10009,1,0,1,0,0,1928,2,R4,1150000,2/16/18 0:00,143 AVENUE B,"143 AVENUE B New York, NY 10009","[40.7263234, -73.9800415]"
121,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,392,1083, ,R4,143 AVENUE B,15F,10009,1,0,1,0,0,1928,2,R4,749000,11/29/17 0:00,143 AVENUE B,"143 AVENUE B New York, NY 10009","[40.7263234, -73.9800415]"
122,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,392,1113, ,R4,631 EAST 9TH   STREET,1A&CA,10009,1,0,1,0,0,2005,2,R4,910000,7/6/17 0:00,631 EAST 9TH   STREET,"631 EAST 9TH   STREET New York, NY 10009","[40.7258771, -73.9788018]"
123,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,394,1507, ,R4,189 AVENUE C,3B,10009,1,0,1,0,0,1910,2,R4,910000,6/12/17 0:00,189 AVENUE C,"189 AVENUE C New York, NY 10009",0
124,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,394,1510, ,R4,189 AVENUE C,3E,10009,1,0,1,0,0,1910,2,R4,730000,6/22/17 0:00,189 AVENUE C,"189 AVENUE C New York, NY 10009",0
125,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,394,1511, ,R4,189 AVENUE C,4A,10009,1,0,1,0,0,1910,2,R4,635000,9/1/17 0:00,189 AVENUE C,"189 AVENUE C New York, NY 10009",0
126,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,394,1528, ,R4,189 AVENUE C,7E,10009,1,0,1,0,0,1910,2,R4,1476462,9/15/17 0:00,189 AVENUE C,"189 AVENUE C New York, NY 10009",0
127,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,394,1536, ,R4,189 AVENUE C,10D,10009,1,0,1,0,0,1910,2,R4,770000,8/24/17 0:00,189 AVENUE C,"189 AVENUE C New York, NY 10009",0
128,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,394,1537, ,R4,189 AVENUE C,10E,10009,1,0,1,0,0,1910,2,R4,1300000,11/8/17 0:00,189 AVENUE C,"189 AVENUE C New York, NY 10009",0
129,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,394,1521, ,R4,189 AVENUE  C,6A,10009,1,0,1,0,0,1910,2,R4,692410,2/15/18 0:00,189 AVENUE  C,"189 AVENUE  C New York, NY 10009","(40.726868, -73.976923)"
130,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,396,1012, ,R4,215 AVENUE B,1012,10009,1,0,1,0,0,2008,2,R4,0,10/17/17 0:00,215 AVENUE B,"215 AVENUE B New York, NY 10009","[40.72877099999999, -73.978201]"
131,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,396,1012, ,R4,215 AVENUE B,1012,10009,1,0,1,0,0,2008,2,R4,1750000,8/14/17 0:00,215 AVENUE B,"215 AVENUE B New York, NY 10009","[40.72877099999999, -73.978201]"
132,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,397,1004, ,R4,175 EAST 2ND   STREET,1B,10009,1,0,1,0,0,0,2,R4,674100,9/26/17 0:00,175 EAST 2ND   STREET,"175 EAST 2ND   STREET New York, NY 10009","(40.7223349, -73.9846503431364)"
133,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,397,1018, ,R4,175 EAST 2ND STREET,4D,10009,1,0,1,0,0,0,2,R4,1150000,7/24/17 0:00,175 EAST 2ND STREET,"175 EAST 2ND STREET New York, NY 10009",0
134,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,402,1303, ,R4,100 AVENUE A,2B,10009,1,0,1,0,0,2014,2,R4,1150000,4/25/17 0:00,100 AVENUE A,"100 AVENUE A New York, NY 10009",0
135,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,402,1305, ,R4,100 AVENUE A,2D,10009,1,0,1,0,0,2014,2,R4,1863397,5/8/17 0:00,100 AVENUE A,"100 AVENUE A New York, NY 10009",0
136,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,402,1308, ,R4,100 AVENUE A,3B,10009,1,0,1,0,0,2014,2,R4,1245000,3/3/17 0:00,100 AVENUE A,"100 AVENUE A New York, NY 10009",0
137,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,402,1324, ,R4,100 AVENUE A,6C,10009,1,0,1,0,0,2014,2,R4,1310000,3/30/17 0:00,100 AVENUE A,"100 AVENUE A New York, NY 10009",0
138,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,402,1325, ,R4,100 AVENUE A,6D,10009,1,0,1,0,0,2014,2,R4,1934675,4/14/17 0:00,100 AVENUE A,"100 AVENUE A New York, NY 10009",0
139,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,402,1326, ,R4,100 AVENUE A,6E,10009,1,0,1,0,0,2014,2,R4,1250000,5/22/17 0:00,100 AVENUE A,"100 AVENUE A New York, NY 10009",0
140,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,402,1329, ,R4,100 AVENUE A,7E,10009,1,0,1,0,0,2014,2,R4,1303360,5/19/17 0:00,100 AVENUE A,"100 AVENUE A New York, NY 10009",0
141,1,ALPHABET CITY,46 CONDO STORE BUILDINGS                   ,4,402,1301, ,RK,100 AVENUE A,COMM,10009,0,0,1,0,0,2014,4,RK,22000000,12/5/17 0:00,100 AVENUE A,"100 AVENUE A New York, NY 10009",0
142,1,ALPHABET CITY,46 CONDO STORE BUILDINGS                   ,4,402,1301, ,RK,100 AVENUE A,COMM,10009,0,0,1,0,0,2014,4,RK,0,12/4/17 0:00,100 AVENUE A,"100 AVENUE A New York, NY 10009",0
143,1,ALPHABET CITY,46 CONDO STORE BUILDINGS                   ,4,402,1301, ,RK,100 AVENUE A,COMM,10009,0,0,1,0,0,2014,4,RK,0,12/4/17 0:00,100 AVENUE A,"100 AVENUE A New York, NY 10009",0
144,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,405,1302, ,R4,525 EAST 11TH STREET,3A,10009,1,0,1,0,0,1965,2,R4,2000000,1/10/18 0:00,525 EAST 11TH STREET,"525 EAST 11TH STREET New York, NY 10009","[40.7282193, -73.9804777]"
145,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,405,1304, ,R4,525 EAST 11TH STREET,3C,10009,1,0,1,0,0,1965,2,R4,1060000,11/28/17 0:00,525 EAST 11TH STREET,"525 EAST 11TH STREET New York, NY 10009","[40.7282193, -73.9804777]"
146,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,405,1315, ,R4,525 EAST 11TH STREET,5B,10009,1,0,1,0,0,1965,2,R4,750000,3/2/17 0:00,525 EAST 11TH STREET,"525 EAST 11TH STREET New York, NY 10009","[40.7282193, -73.9804777]"
147,1,ALPHABET CITY,13 CONDOS - ELEVATOR APARTMENTS            ,2,405,1322, ,R4,525 EAST 11TH STREET,6C,10009,1,0,1,0,0,1965,2,R4,2385000,5/8/17 0:00,525 EAST 11TH STREET,"525 EAST 11TH STREET New York, NY 10009","[40.7282193, -73.9804777]"
148,1,ALPHABET CITY,14 RENTALS - 4-10 UNIT                     ,2A,386,62, ,S4,217 EAST 3RD   STREET, ,10009,4,1,5,2212,6560,1900,2,S4,5100000,2/21/18 0:00,217 EAST 3RD   STREET,"217 EAST 3RD   STREET New York, NY 10009","(40.7225292, -73.9822054823825)"
149,1,ALPHABET CITY,14 RENTALS - 4-10 UNIT                     ,2A,394,5, ,S5,183 AVENUE B, ,10009,5,1,6,1779,3713,1910,2,S5,4750000,4/3/17 0:00,183 AVENUE B,"183 AVENUE B New York, NY 10009",0
150,1,ALPHABET CITY,14 RENTALS - 4-10 UNIT                     ,2A,394,5, ,S5,183 AVENUE B, ,10009,5,1,6,1779,3713,1910,2,S5,0,4/3/17 0:00,183 AVENUE B,"183 AVENUE B New York, NY 10009",0
151,1,ALPHABET CITY,14 RENTALS - 4-10 UNIT                     ,2B,406,5, ,S9,202 AVENUE A, ,10009,6,2,8,2472,5399,1910,2,S9,6750000,12/5/17 0:00,202 AVENUE A,"202 AVENUE A New York, NY 10009","(40.7293361, -73.9808334516717)"
152,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,372,1004, ,R1,296 EAST 2ND   STREET,E,10009,1,0,1,0,0,2003,2,R1,0,1/29/18 0:00,296 EAST 2ND   STREET,"296 EAST 2ND   STREET New York, NY 10009",0
153,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,375,1107, ,R1,753 EAST 5TH STREET,3B,10009,1,0,1,0,0,2003,2,R1,800000,10/18/17 0:00,753 EAST 5TH STREET,"753 EAST 5TH STREET New York, NY 10009","[40.7220619, -73.97743489999999]"
154,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,377,1102, ,R1,259 EAST 7TH STREET,1A,10009,1,0,1,0,0,0,2,R1,0,8/22/17 0:00,259 EAST 7TH STREET,"259 EAST 7TH STREET New York, NY 10009","(40.7237236, -73.9775407646999)"
155,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,384,1007, ,R1,211-213 EAST 2ND STREET,7,10009,1,0,1,0,0,2005,2,R1,3035000,4/20/17 0:00,211-213 EAST 2ND STREET,"211-213 EAST 2ND STREET New York, NY 10009","[40.721654, -73.983125]"
156,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,394,1306, ,R1,619 EAST 11TH ST.,3B,10009,1,0,1,0,0,0,2,R1,680000,5/5/17 0:00,619 EAST 11TH ST.,"619 EAST 11TH ST. New York, NY 10009",0
157,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,394,1403, ,R1,643 EAST 11TH ST,3,10009,1,0,1,0,0,2006,2,R1,760000,9/5/17 0:00,643 EAST 11TH ST,"643 EAST 11TH ST New York, NY 10009",0
158,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,394,1408, ,R1,643 EAST 11TH STREET,8,10009,1,0,1,0,0,2006,2,R1,995000,7/18/17 0:00,643 EAST 11TH STREET,"643 EAST 11TH STREET New York, NY 10009","[40.726885, -73.9774703]"
159,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,398,1202, ,R1,26 AVENUE B,2,10009,1,0,1,0,0,2015,2,R1,1705568,12/13/17 0:00,26 AVENUE B,"26 AVENUE B New York, NY 10009","[40.722425, -73.98341099999999]"
160,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,398,1203, ,R1,26 AVENUE B,3,10009,1,0,1,0,0,2015,2,R1,1578287,12/19/17 0:00,26 AVENUE B,"26 AVENUE B New York, NY 10009","[40.722425, -73.98341099999999]"
161,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,398,1204, ,R1,26 AVENUE B,4,10009,1,0,1,0,0,2015,2,R1,1573196,12/1/17 0:00,26 AVENUE B,"26 AVENUE B New York, NY 10009","[40.722425, -73.98341099999999]"
162,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,398,1205, ,R1,26 AVENUE B,5,10009,1,0,1,0,0,2015,2,R1,1629200,12/1/17 0:00,26 AVENUE B,"26 AVENUE B New York, NY 10009","[40.722425, -73.98341099999999]"
163,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,398,1206, ,R1,26 AVENUE B,6,10009,1,0,1,0,0,2015,2,R1,2138325,12/1/17 0:00,26 AVENUE B,"26 AVENUE B New York, NY 10009","[40.722425, -73.98341099999999]"
164,1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,398,1207, ,R8,26 AVENUE B,S1,10009,0,1,1,0,0,2015,2,R8,0,12/1/17 0:00,26 AVENUE B,"26 AVENUE B New York, NY 10009","[40.722425, -73.98341099999999]"
165,1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,398,1208, ,R8,26 AVENUE B,S2,10009,0,1,1,0,0,2015,2,R8,0,12/1/17 0:00,26 AVENUE B,"26 AVENUE B New York, NY 10009","[40.722425, -73.98341099999999]"
166,1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,398,1209, ,R8,26 AVENUE B,S3,10009,0,1,1,0,0,2015,2,R8,0,12/19/17 0:00,26 AVENUE B,"26 AVENUE B New York, NY 10009","[40.722425, -73.98341099999999]"
167,1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,398,1210, ,R8,26 AVENUE B,S4,10009,0,1,1,0,0,2015,2,R8,0,12/13/17 0:00,26 AVENUE B,"26 AVENUE B New York, NY 10009","[40.722425, -73.98341099999999]"
168,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,405,1108, ,R1,549 EAST 11TH STREET,B3,10009,1,0,1,0,0,0,2,R1,494500,8/4/17 0:00,549 EAST 11TH STREET,"549 EAST 11TH STREET New York, NY 10009",0
169,1,ALPHABET CITY,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,406,1104, ,R1,525 EAST 12TH STREET,4A,10009,1,0,1,0,0,2007,2,R1,1875000,5/15/17 0:00,525 EAST 12TH STREET,"525 EAST 12TH STREET New York, NY 10009","[40.728772, -73.97999999999999]"
170,1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,384,1301, ,R8,209 EAST 2ND   STREET,1,10009,0,1,1,0,0,1900,2,R8,2700000,7/31/17 0:00,209 EAST 2ND   STREET,"209 EAST 2ND   STREET New York, NY 10009",0
171,1,ALPHABET CITY,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,387,1001, ,R8,67 AVENUE C,C1,10009,0,1,1,0,0,1951,2,R8,1500000,6/7/17 0:00,67 AVENUE C,"67 AVENUE C New York, NY 10009","[40.72283400000001, -73.980098]"
172,1,ALPHABET CITY,17 CONDO COOPS                             ,2,389,1003, ,R9,"99 AVENUE B, 3A", ,10009,0,0,0,0,0,1900,2,R9,700000,4/19/17 0:00,99 AVENUE B,"99 AVENUE B New York, NY 10009",0
173,1,ALPHABET CITY,17 CONDO COOPS                             ,2,389,1003, ,R9,"99 AVENUE B, 6BC", ,10009,0,0,0,0,0,1900,2,R9,1100000,6/12/17 0:00,99 AVENUE B,"99 AVENUE B New York, NY 10009",0
174,1,ALPHABET CITY,17 CONDO COOPS                             ,2,389,1003, ,R9,"99 AVENUE B, 6ED", ,10009,0,0,0,0,0,1900,2,R9,1900000,8/7/17 0:00,99 AVENUE B,"99 AVENUE B New York, NY 10009",0
175,1,ALPHABET CITY,17 CONDO COOPS                             ,2,389,1003, ,R9,"99 AVENUE B, 3C", ,10009,0,0,0,0,0,1900,2,R9,375000,1/16/18 0:00,99 AVENUE B,"99 AVENUE B New York, NY 10009",0
176,1,ALPHABET CITY,17 CONDO COOPS                             ,2,398,1102, ,R9,"186 EAST 2ND   STREET, 8", ,10009,0,0,0,0,0,1920,2,R9,485000,7/11/17 0:00,186 EAST 2ND   STREET,"186 EAST 2ND   STREET New York, NY 10009",0
177,1,ALPHABET CITY,17 CONDO COOPS                             ,2,398,1102, ,R9,"186 EAST 2ND  STREET, 13", ,10009,0,0,0,0,0,1920,2,R9,487000,1/11/18 0:00,186 EAST 2ND  STREET,"186 EAST 2ND  STREET New York, NY 10009","[40.7225079, -73.9841737]"
178,1,ALPHABET CITY,17 CONDO COOPS                             ,2,407,1003, ,R9,"214 AVENUE A, 1DE", ,10009,0,0,0,0,0,1920,2,R9,159974,10/27/17 0:00,214 AVENUE A,"214 AVENUE A New York, NY 10009","(40.7298874, -73.9804828)"
179,1,ALPHABET CITY,17 CONDO COOPS                             ,2,407,1003, ,R9,"214-216 AVENUE A, TERR", ,10009,0,0,0,0,0,1920,2,R9,589000,2/28/18 0:00,214-216 AVENUE A,"214-216 AVENUE A New York, NY 10009",0
180,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2B,722,2, ,C7,244 10TH   AVENUE, ,10001,9,1,10,1973,6399,1910,2,C7,11700000,10/19/17 0:00,244 10TH   AVENUE,"244 10TH   AVENUE New York, NY 10001","[40.7484211, -74.0033347]"
181,1,CHELSEA,07 RENTALS - WALKUP APARTMENTS             ,2A,753,75, ,C3,362 WEST 30TH STREET, ,10001,4,0,4,1975,2445,1900,2,C3,4400000,2/1/18 0:00,362 WEST 30TH STREET,"362 WEST 30TH STREET New York, NY 10001","(40.75050725, -73.997678503699)"
182,1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,2,700,27, ,D6,509 WEST 28TH   STREET, ,10001,210,1,211,39490,269584,2014,2,D6,0,5/25/17 0:00,509 WEST 28TH   STREET,"509 WEST 28TH   STREET New York, NY 10001",0
183,1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,2,700,42, ,D6,512 WEST 29TH   STREET, ,10001,210,1,211,4937,269584,2014,2,D6,0,5/25/17 0:00,512 WEST 29TH   STREET,"512 WEST 29TH   STREET New York, NY 10001",0
184,1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,2,700,44, ,D6,516 WEST 29TH   STREET, ,10001,210,1,211,2468,269584,2014,2,D6,0,5/25/17 0:00,516 WEST 29TH   STREET,"516 WEST 29TH   STREET New York, NY 10001",0
185,1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,2,700,45, ,D6,518 WEST 29TH   STREET, ,10001,210,1,211,4937,269584,2014,2,D6,0,5/25/17 0:00,518 WEST 29TH   STREET,"518 WEST 29TH   STREET New York, NY 10001",0
186,1,CHELSEA,08 RENTALS - ELEVATOR APARTMENTS           ,2,700,47, ,D6,522-532 WEST 29TH   STREET, ,10001,31,1,32,14813,100811,2014,2,D6,0,10/11/17 0:00,522-532 WEST 29TH   STREET,"522-532 WEST 29TH   STREET New York, NY 10001","[40.751963, -74.0032123]"
187,1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,722,46, ,C6,"408 WEST 25TH STREET, 1RE", ,10001,0,0,0,0,0,1910,2,C6,255000,11/20/17 0:00,408 WEST 25TH STREET,"408 WEST 25TH STREET New York, NY 10001","[40.7478772, -74.0010997]"
188,1,CHELSEA,09 COOPS - WALKUP APARTMENTS               ,2,722,47, ,C6,"410 WEST 25TH STREET, 4B", ,10001,0,0,0,0,0,1910,2,C6,735000,3/27/17 0:00,410 WEST 25TH STREET,"410 WEST 25TH STREET New York, NY 10001","[40.7479279, -74.0011607]"
189,1,CHELSEA,10 COOPS - ELEVATOR APARTMENTS             ,2,749,1, ,D4,"365 WEST 25TH STREET, 20G", ,10001,0,0,0,0,0,1963,2,D4,90341,5/15/17 0:00,365 WEST 25TH STREET,"365 WEST 25TH STREET New York, NY 10001","[40.74792559999999, -73.99978349999999]"
