"Filing.Year","LATITUDE","LONGITUDE","Total"
2016,40.760854,-73.958141,4
2016,40.760948,-73.960989,11
2016,40.761151,-73.960863,3
2016,40.761236,-73.960033,2
2016,40.761237,-73.961935,2
2016,40.761247,-73.960791,3
2016,40.761251,-73.962011,2
2016,40.761334,-73.963826,2
2016,40.761336,-73.962213,4
2016,40.761362,-73.95778,6
2016,40.761382,-73.960332,1
2016,40.761421,-73.963733,2
2016,40.761471,-73.9637,2
2016,40.761499,-73.95869,9
2016,40.761632,-73.960502,1
2016,40.76165,-73.957534,2
2016,40.761673,-73.960448,1
2016,40.761719,-73.960411,5
2016,40.761737,-73.963119,6
2016,40.761762,-73.963483,5
2016,40.761803,-73.963274,19
2016,40.761815,-73.960339,3
2016,40.761824,-73.960361,3
2016,40.761849,-73.961483,1
2016,40.761865,-73.960303,3
2016,40.761873,-73.961538,3
2016,40.761895,-73.961595,2
2016,40.761922,-73.960289,8
2016,40.761952,-73.959787,3
2016,40.761978,-73.96179,8
2016,40.761996,-73.959844,3
2016,40.761998,-73.963314,1
2016,40.762039,-73.957245,3
2016,40.762094,-73.963245,4
2016,40.762122,-73.957188,10
2016,40.762146,-73.963234,1
2016,40.762209,-73.963187,1
2016,40.76222,-73.962357,4
2016,40.76224,-73.957101,1
2016,40.762277,-73.962451,10
2016,40.762305,-73.964505,12
2016,40.762323,-73.958725,2
2016,40.762333,-73.964526,8
2016,40.762367,-73.95883,5
2016,40.762373,-73.962725,4
2016,40.762389,-73.95888,1
2016,40.762402,-73.95887,3
2016,40.762419,-73.95896,1
2016,40.76242,-73.962833,5
2016,40.762426,-73.96475,1
2016,40.762434,-73.962822,8
2016,40.762435,-73.958949,4
2016,40.762488,-73.961064,1
2016,40.76251,-73.961115,3
2016,40.762561,-73.965115,1
2016,40.762565,-73.961245,4
2016,40.762575,-73.965104,4
2016,40.762588,-73.965136,3
2016,40.76261,-73.9658,2
2016,40.762616,-73.965201,1
2016,40.762647,-73.959451,4
2016,40.762657,-73.965338,6
2016,40.762668,-73.965786,1
2016,40.762673,-73.956787,3
2016,40.762758,-73.956747,1
2016,40.762777,-73.961696,4
2016,40.762835,-73.956667,15
2016,40.762885,-73.958075,1
2016,40.76289,-73.956628,8
2016,40.762931,-73.964049,2
2016,40.762947,-73.964039,16
2016,40.762986,-73.964176,1
2016,40.763022,-73.958447,1
2016,40.763047,-73.958501,1
2016,40.763059,-73.962367,2
2016,40.763093,-73.964432,2
2016,40.763132,-73.967515,1
2016,40.763137,-73.965414,5
2016,40.763141,-73.959393,2
2016,40.763148,-73.964519,3
2016,40.763166,-73.959374,4
2016,40.763176,-73.966526,3
2016,40.763179,-73.96658,8
2016,40.763187,-73.958837,4
2016,40.763189,-73.964616,1
2016,40.763195,-73.956429,2
2016,40.7632,-73.964688,5
2016,40.763223,-73.966641,4
2016,40.763239,-73.966681,2
2016,40.763272,-73.958995,1
2016,40.763283,-73.964879,94
2016,40.763285,-73.962403,2
2016,40.763292,-73.961035,25
2016,40.763296,-73.964869,11
2016,40.763319,-73.966912,2
2016,40.763336,-73.961093,1
2016,40.763351,-73.956295,7
2016,40.763355,-73.966952,4
2016,40.763393,-73.967349,2
2016,40.763408,-73.961262,20
2016,40.763422,-73.96228,13
2016,40.763551,-73.962183,1
2016,40.76357,-73.963623,2
2016,40.763578,-73.961713,7
2016,40.763592,-73.961703,14
2016,40.763607,-73.967551,18
2016,40.763618,-73.967157,6
2016,40.763625,-73.96371,5
2016,40.763626,-73.967179,15
2016,40.763629,-73.967605,1
2016,40.76364,-73.957966,2
2016,40.763654,-73.967663,10
2016,40.763654,-73.957956,2
2016,40.763673,-73.967756,2
2016,40.763676,-73.967143,4
2016,40.76369,-73.969244,4
2016,40.763706,-73.958129,10
2016,40.763716,-73.964991,7
2016,40.76372,-73.969197,3
2016,40.763723,-73.967829,1
2016,40.763736,-73.967908,3
2016,40.763736,-73.965912,3
2016,40.763736,-73.95815,7
2016,40.76376,-73.964031,2
2016,40.763774,-73.964103,1
2016,40.763779,-73.964969,3
2016,40.763781,-73.960244,1
2016,40.763816,-73.958385,3
2016,40.763818,-73.966107,2
2016,40.763818,-73.955956,5
2016,40.763833,-73.962006,1
2016,40.763835,-73.966193,2
2016,40.763835,-73.966143,6
2016,40.763843,-73.968161,4
2016,40.763843,-73.95845,1
2016,40.763848,-73.966182,2
2016,40.763863,-73.968164,6
2016,40.763865,-73.966265,3
2016,40.763893,-73.969074,2
2016,40.763893,-73.960471,2
2016,40.763895,-73.964352,8
2016,40.763906,-73.964879,1
2016,40.763909,-73.968276,1
2016,40.76391,-73.960504,2
2016,40.763932,-73.96907,6
2016,40.763981,-73.960674,5
2016,40.763995,-73.960753,1
2016,40.764016,-73.966893,2
2016,40.764066,-73.960919,1
2016,40.764097,-73.955121,13
2016,40.764111,-73.961803,20
2016,40.764124,-73.961013,4
2016,40.764149,-73.955251,38
2016,40.764155,-73.964699,1
2016,40.764165,-73.961764,8
2016,40.764179,-73.96119,4
2016,40.764193,-73.970644,13
2016,40.764194,-73.967045,2
2016,40.764199,-73.955695,15
2016,40.764209,-73.961258,1
2016,40.76422,-73.961724,1
2016,40.764236,-73.958616,1
2016,40.764263,-73.957515,14
2016,40.764285,-73.958312,3
2016,40.764293,-73.964572,6
2016,40.764299,-73.967294,7
2016,40.764301,-73.966684,11
2016,40.764308,-73.968796,3
2016,40.764316,-73.968767,11
2016,40.76432,-73.957598,1
2016,40.764343,-73.96663,6
2016,40.764348,-73.967366,3
2016,40.764351,-73.966648,1
2016,40.76436,-73.970864,19
2016,40.764383,-73.963615,9
2016,40.764386,-73.963572,4
2016,40.764392,-73.966594,4
2016,40.764394,-73.965579,2
2016,40.7644,-73.966612,7
2016,40.764414,-73.957821,7
2016,40.76445,-73.966579,1
2016,40.764455,-73.967666,2
2016,40.764465,-73.963807,11
2016,40.764466,-73.965702,1
2016,40.764479,-73.963839,2
2016,40.764487,-73.964428,7
2016,40.764496,-73.965778,6
2016,40.764506,-73.970756,9
2016,40.76452,-73.963893,2
2016,40.764543,-73.968124,3
2016,40.764546,-73.960078,5
2016,40.764575,-73.955421,14
2016,40.764592,-73.966052,10
2016,40.764604,-73.960258,1
2016,40.764613,-73.97024,17
2016,40.764618,-73.960247,6
2016,40.764632,-73.970027,1
2016,40.764632,-73.960327,6
2016,40.764639,-73.966113,2
2016,40.764662,-73.960395,4
2016,40.764673,-73.97012,6
2016,40.764698,-73.970182,2
2016,40.764703,-73.960449,4
2016,40.764714,-73.970175,2
2016,40.764739,-73.970236,8
2016,40.764753,-73.970265,13
2016,40.764771,-73.968135,2
2016,40.764792,-73.956828,5
2016,40.764809,-73.956818,1
2016,40.764817,-73.958168,7
2016,40.764824,-73.962716,1
2016,40.764832,-73.960799,2
2016,40.764854,-73.968853,18
2016,40.76488,-73.964785,14
2016,40.764921,-73.964882,9
2016,40.764974,-73.968283,5
2016,40.764974,-73.966911,6
2016,40.764976,-73.966193,3
2016,40.764998,-73.957269,1
2016,40.765006,-73.965045,3
2016,40.765008,-73.955078,5
2016,40.765026,-73.957373,9
2016,40.765028,-73.963193,9
2016,40.76503,-73.970922,9
2016,40.765039,-73.957363,1
2016,40.765051,-73.968254,5
2016,40.765054,-73.967146,5
2016,40.765063,-73.961474,1
2016,40.765068,-73.971012,5
2016,40.765079,-73.96107,1
2016,40.765094,-73.963352,1
2016,40.765108,-73.957525,1
2016,40.765146,-73.96542,7
2016,40.765151,-73.970257,1
2016,40.765158,-73.95963,2
2016,40.765159,-73.970279,22
2016,40.765162,-73.963514,16
2016,40.765206,-73.972315,1
2016,40.765211,-73.953886,40
2016,40.765219,-73.968106,19
2016,40.765222,-73.969478,3
2016,40.765229,-73.965615,5
2016,40.76526,-73.969524,4
2016,40.765285,-73.969582,2
2016,40.765285,-73.954103,14
2016,40.765285,-73.954063,8
2016,40.765301,-73.969665,5
2016,40.765321,-73.969669,1
2016,40.76534,-73.969759,13
2016,40.765346,-73.954857,7
2016,40.765359,-73.960059,6
2016,40.765367,-73.96982,10
2016,40.76537,-73.970098,1
2016,40.76537,-73.969781,15
2016,40.765379,-73.956276,2
2016,40.765386,-73.960171,12
2016,40.765406,-73.962294,2
2016,40.765409,-73.971864,23
2016,40.765451,-73.957731,3
2016,40.765483,-73.962474,2
2016,40.765496,-73.968431,8
2016,40.765506,-73.957691,2
2016,40.765555,-73.964402,11
2016,40.765569,-73.966427,2
2016,40.765609,-73.972022,6
2016,40.765616,-73.957608,1
2016,40.76562,-73.962846,47
2016,40.765636,-73.967824,18
2016,40.765651,-73.956875,3
2016,40.765676,-73.964734,12
2016,40.765685,-73.958893,3
2016,40.765693,-73.957016,1
2016,40.765699,-73.958925,5
2016,40.765726,-73.957528,1
2016,40.765752,-73.96982,19
2016,40.765777,-73.963174,6
2016,40.765795,-73.967683,1
2016,40.765795,-73.966911,1
2016,40.765809,-73.969806,3
2016,40.765809,-73.953377,4
2016,40.765816,-73.965578,4
2016,40.765826,-73.954481,1
2016,40.765859,-73.96977,1
2016,40.76586,-73.965174,5
2016,40.765869,-73.959333,10
2016,40.765886,-73.953561,3
2016,40.765936,-73.971784,6
2016,40.765949,-73.953712,8
2016,40.765955,-73.969697,15
2016,40.765959,-73.957337,71
2016,40.765963,-73.971196,1
2016,40.765968,-73.969268,4
2016,40.765976,-73.969336,8
2016,40.76599,-73.969365,4
2016,40.765996,-73.971326,5
2016,40.765998,-73.959636,21
2016,40.766004,-73.96164,3
2016,40.766005,-73.963322,3
2016,40.766019,-73.95729,2
2016,40.766035,-73.971412,1
2016,40.766082,-73.957243,1
2016,40.766098,-73.971279,6
2016,40.766113,-73.965726,3
2016,40.766128,-73.961925,1
2016,40.766139,-73.961957,1
2016,40.766153,-73.96199,1
2016,40.766166,-73.962022,1
2016,40.766167,-73.965322,1
2016,40.76618,-73.962055,2
2016,40.766182,-73.96951,1
2016,40.766191,-73.969528,3
2016,40.766194,-73.962087,3
2016,40.766208,-73.96212,1
2016,40.766208,-73.9563,3
2016,40.766217,-73.965975,1
2016,40.766221,-73.962149,1
2016,40.766226,-73.969499,1
2016,40.766228,-73.967369,8
2016,40.766235,-73.962181,1
2016,40.766249,-73.962214,1
2016,40.766249,-73.96217,3
2016,40.766249,-73.956355,1
2016,40.766262,-73.969474,3
2016,40.766263,-73.962246,1
2016,40.766269,-73.964192,13
2016,40.766269,-73.95838,2
2016,40.766277,-73.95642,2
2016,40.76628,-73.966167,4
2016,40.766283,-73.958416,1
2016,40.766298,-73.969448,19
2016,40.766304,-73.9623,1
2016,40.766315,-73.954127,9
2016,40.766318,-73.95656,2
2016,40.766331,-73.962365,5
2016,40.766342,-73.962437,3
2016,40.766346,-73.956625,3
2016,40.76637,-73.962502,2
2016,40.766378,-73.971459,7
2016,40.766387,-73.965163,2
2016,40.766396,-73.958683,2
2016,40.766397,-73.962524,1
2016,40.766412,-73.958676,2
2016,40.766425,-73.962589,1
2016,40.766446,-73.970441,2
2016,40.766468,-73.968556,1
2016,40.766469,-73.964647,1
2016,40.766497,-73.967199,7
2016,40.766497,-73.958878,7
2016,40.766512,-73.952918,2
2016,40.766513,-73.964748,3
2016,40.766515,-73.954008,7
2016,40.766523,-73.952947,2
2016,40.766526,-73.971354,12
2016,40.766537,-73.960957,7
2016,40.766545,-73.953001,2
2016,40.766547,-73.968751,3
2016,40.766548,-73.960979,2
2016,40.766553,-73.953066,2
2016,40.766569,-73.953055,4
2016,40.766589,-73.953145,1
2016,40.766591,-73.968809,2
2016,40.766602,-73.953134,1
2016,40.766605,-73.961116,1
2016,40.766611,-73.953199,5
2016,40.766613,-73.953163,3
2016,40.766616,-73.96891,5
2016,40.766616,-73.961141,1
2016,40.766624,-73.953188,5
2016,40.766627,-73.959181,1
2016,40.76663,-73.968899,8
2016,40.76666,-73.953271,2
2016,40.766668,-73.959282,3
2016,40.766712,-73.959426,3
2016,40.766725,-73.959416,12
2016,40.76673,-73.957495,3
2016,40.766737,-73.961387,16
2016,40.766752,-73.95565,1
2016,40.766757,-73.956748,3
2016,40.766793,-73.965444,4
2016,40.766801,-73.956715,4
2016,40.766835,-73.95778,2
2016,40.766845,-73.962708,1
2016,40.766848,-73.955874,6
2016,40.766851,-73.966943,3
2016,40.766854,-73.966917,28
2016,40.766875,-73.955939,2
2016,40.766887,-73.965672,9
2016,40.766889,-73.96369,5
2016,40.766897,-73.956672,1
2016,40.766909,-73.95182,8
2016,40.766919,-73.963758,2
2016,40.766925,-73.95795,3
2016,40.76694,-73.968979,4
2016,40.766969,-73.956163,6
2016,40.766971,-73.962639,6
2016,40.766981,-73.969776,9
2016,40.767013,-73.965971,9
2016,40.767014,-73.969856,2
2016,40.767029,-73.956574,8
2016,40.767066,-73.968888,4
2016,40.767071,-73.96678,7
2016,40.767079,-73.968033,1
2016,40.767093,-73.958394,1
2016,40.767094,-73.962549,8
2016,40.767104,-73.96809,1
2016,40.767114,-73.964264,1
2016,40.767116,-73.970054,13
2016,40.767121,-73.970914,12
2016,40.767129,-73.968152,1
2016,40.767143,-73.968181,12
2016,40.767157,-73.968794,3
2016,40.767157,-73.953513,1
2016,40.767167,-73.968238,1
2016,40.767173,-73.970473,2
2016,40.767228,-73.968423,9
2016,40.76723,-73.958672,2
2016,40.767233,-73.958722,4
2016,40.76725,-73.970415,8
2016,40.767255,-73.968441,3
2016,40.767258,-73.960675,5
2016,40.767325,-73.964451,1
2016,40.767378,-73.956296,2
2016,40.767402,-73.9623,1
2016,40.767419,-73.956292,5
2016,40.767429,-73.962303,2
2016,40.767483,-73.96856,3
2016,40.767491,-73.966448,16
2016,40.767503,-73.955314,7
2016,40.767514,-73.961285,2
2016,40.767516,-73.966903,2
2016,40.767517,-73.955347,7
2016,40.767559,-73.965278,5
2016,40.767561,-73.955404,2
2016,40.767564,-73.96339,2
2016,40.767575,-73.955437,1
2016,40.767602,-73.970592,5
2016,40.767632,-73.970549,1
2016,40.767637,-73.969386,2
2016,40.767641,-73.955635,4
2016,40.767651,-73.969375,5
2016,40.767668,-73.955657,2
2016,40.76768,-73.967509,2
2016,40.76768,-73.966336,10
2016,40.767683,-73.967563,2
2016,40.767694,-73.967538,2
2016,40.767699,-73.964206,1
2016,40.767711,-73.970516,5
2016,40.767721,-73.964166,4
2016,40.767724,-73.967657,6
2016,40.767725,-73.953097,1
2016,40.767735,-73.967686,3
2016,40.767735,-73.957971,2
2016,40.767746,-73.967668,5
2016,40.767753,-73.961892,2
2016,40.767763,-73.967747,2
2016,40.767765,-73.964133,2
2016,40.767767,-73.961881,2
2016,40.767801,-73.967841,7
2016,40.767801,-73.967794,8
2016,40.76781,-73.951956,25
2016,40.767835,-73.969855,1
2016,40.767851,-73.952054,8
2016,40.767867,-73.952086,2
2016,40.767876,-73.969949,1
2016,40.767902,-73.965848,19
2016,40.767914,-73.960346,1
2016,40.767925,-73.970339,1
2016,40.767928,-73.970036,2
2016,40.767955,-73.960447,10
2016,40.767963,-73.958512,18
2016,40.767991,-73.952382,1
2016,40.767998,-73.96396,1
2016,40.768018,-73.952404,1
2016,40.768023,-73.964483,5
2016,40.768027,-73.960617,2
2016,40.768032,-73.952436,1
2016,40.768063,-73.960657,1
2016,40.768069,-73.963935,1
2016,40.768091,-73.955776,1
2016,40.768097,-73.966328,7
2016,40.768097,-73.963891,2
2016,40.768146,-73.963855,6
2016,40.768159,-73.95475,2
2016,40.768196,-73.964891,9
2016,40.768214,-73.95488,2
2016,40.768218,-73.957,22
2016,40.76822,-73.963007,28
2016,40.768228,-73.95487,3
2016,40.768235,-73.968826,4
2016,40.76825,-73.955685,10
2016,40.768254,-73.967996,2
2016,40.768255,-73.954935,1
2016,40.768268,-73.952725,4
2016,40.768289,-73.957169,5
2016,40.768304,-73.96796,2
2016,40.768324,-73.955093,18
2016,40.768338,-73.955126,1
2016,40.768345,-73.958707,3
2016,40.768361,-73.957335,3
2016,40.768362,-73.96913,4
2016,40.768373,-73.953292,3
2016,40.768387,-73.963675,3
2016,40.768391,-73.967296,6
2016,40.768393,-73.963371,4
2016,40.7684,-73.953357,3
2016,40.768422,-73.959555,5
2016,40.768425,-73.969278,3
2016,40.768435,-73.96735,1
2016,40.768463,-73.96787,3
2016,40.768482,-73.952544,1
2016,40.768484,-73.957588,2
2016,40.768491,-73.969429,3
2016,40.768498,-73.967815,1
2016,40.768501,-73.951573,1
2016,40.768502,-73.969505,1
2016,40.768503,-73.957674,2
2016,40.768507,-73.95975,2
2016,40.768529,-73.952512,4
2016,40.768554,-73.969581,1
2016,40.768556,-73.951707,3
2016,40.768558,-73.957761,19
2016,40.76857,-73.951739,2
2016,40.768573,-73.959949,3
2016,40.768586,-73.95783,3
2016,40.768589,-73.957877,9
2016,40.768609,-73.961992,4
2016,40.76861,-73.955425,1
2016,40.768611,-73.95188,13
2016,40.768614,-73.96005,6
2016,40.768625,-73.951913,3
2016,40.76863,-73.957931,5
2016,40.768632,-73.955407,1
2016,40.768633,-73.957978,1
2016,40.768646,-73.95801,2
2016,40.768674,-73.958443,2
2016,40.768688,-73.967682,4
2016,40.768689,-73.962187,1
2016,40.768696,-73.958425,2
2016,40.768703,-73.955357,1
2016,40.768711,-73.955324,4
2016,40.768725,-73.96222,9
2016,40.768739,-73.965563,1
2016,40.768746,-73.968086,1
2016,40.768755,-73.962342,1
2016,40.768768,-73.95418,1
2016,40.76879,-73.952555,2
2016,40.768792,-73.967628,1
2016,40.768796,-73.962393,3
2016,40.768815,-73.962436,3
2016,40.768833,-73.967573,3
2016,40.768851,-73.962523,2
2016,40.768868,-73.963328,8
2016,40.76887,-73.962566,2
2016,40.768875,-73.954483,2
2016,40.768875,-73.95444,1
2016,40.768883,-73.967541,13
2016,40.768888,-73.968472,2
2016,40.768925,-73.962696,2
2016,40.768927,-73.968566,5
2016,40.768933,-73.955162,3
2016,40.768937,-73.966649,3
2016,40.768951,-73.952201,11
2016,40.768965,-73.96866,9
2016,40.768972,-73.954707,1
2016,40.768973,-73.965367,9
2016,40.768978,-73.966743,4
2016,40.768979,-73.968649,12
2016,40.768984,-73.952201,10
2016,40.768985,-73.954696,3
2016,40.768987,-73.96749,2
2016,40.769006,-73.950844,2
2016,40.769009,-73.966772,2
2016,40.769015,-73.961014,11
2016,40.76902,-73.968743,5
2016,40.769024,-73.963237,1
2016,40.769027,-73.956761,8
2016,40.769041,-73.95684,4
2016,40.769064,-73.952122,3
2016,40.769069,-73.96696,2
2016,40.769071,-73.956909,7
2016,40.769077,-73.95101,13
2016,40.769083,-73.966992,11
2016,40.769091,-73.958136,1
2016,40.769094,-73.967024,4
2016,40.769122,-73.969035,1
2016,40.769163,-73.969129,5
2016,40.769163,-73.961024,5
2016,40.769202,-73.963082,1
2016,40.769211,-73.954959,1
2016,40.769237,-73.959364,1
2016,40.769245,-73.951414,6
2016,40.769246,-73.963053,4
2016,40.769282,-73.96305,4
2016,40.769317,-73.959598,4
2016,40.769319,-73.959555,5
2016,40.769334,-73.953598,1
2016,40.769345,-73.961793,3
2016,40.769349,-73.951937,1
2016,40.769354,-73.965115,16
2016,40.769356,-73.961772,1
2016,40.769361,-73.953663,1
2016,40.769371,-73.959685,1
2016,40.769372,-73.961815,6
2016,40.769376,-73.963764,1
2016,40.769379,-73.95793,2
2016,40.769402,-73.953717,2
2016,40.769417,-73.963858,15
2016,40.769437,-73.967136,8
2016,40.769446,-73.961988,1
2016,40.769453,-73.965017,2
2016,40.769465,-73.967894,6
2016,40.769465,-73.959952,3
2016,40.76947,-73.969205,24
2016,40.769482,-73.953952,3
2016,40.7695,-73.967981,8
2016,40.7695,-73.967089,8
2016,40.769501,-73.962114,2
2016,40.769502,-73.964985,1
2016,40.769516,-73.964096,11
2016,40.76952,-73.960035,4
2016,40.769527,-73.964165,2
2016,40.769537,-73.96075,1
2016,40.769539,-73.967086,1
2016,40.769539,-73.9518,2
2016,40.769548,-73.96227,4
2016,40.769551,-73.954071,17
2016,40.769563,-73.967042,1
2016,40.769574,-73.964956,16
2016,40.769574,-73.957786,1
2016,40.769576,-73.962836,1
2016,40.769578,-73.954717,6
2016,40.769598,-73.964912,6
2016,40.7696,-73.954703,3
2016,40.769602,-73.96023,5
2016,40.76962,-73.956197,3
2016,40.769624,-73.96823,35
2016,40.769626,-73.966349,1
2016,40.76963,-73.962468,1
2016,40.769632,-73.957768,2
2016,40.769655,-73.954638,1
2016,40.769678,-73.956378,1
2016,40.769678,-73.956334,5
2016,40.769681,-73.957735,2
2016,40.769682,-73.968414,5
2016,40.769703,-73.966483,2
2016,40.76972,-73.968497,6
2016,40.769729,-73.948594,1
2016,40.769747,-73.966591,3
2016,40.769761,-73.951637,3
2016,40.76978,-73.957663,1
2016,40.769802,-73.968421,14
2016,40.769804,-73.956681,3
2016,40.769828,-73.962934,3
2016,40.769862,-73.956771,4
2016,40.769878,-73.956807,4
2016,40.769881,-73.957591,3
2016,40.769892,-73.956883,5
2016,40.769913,-73.961017,1
2016,40.76992,-73.951009,1
2016,40.769941,-73.963197,5
2016,40.769945,-73.958977,2
2016,40.76995,-73.964681,14
2016,40.769956,-73.951092,1
2016,40.769957,-73.954417,4
2016,40.769963,-73.957053,3
2016,40.769977,-73.957042,2
2016,40.770004,-73.964641,3
2016,40.770013,-73.967219,3
2016,40.770026,-73.963356,3
2016,40.770032,-73.964594,7
2016,40.770068,-73.959222,6
2016,40.770069,-73.960385,3
2016,40.770079,-73.959298,2
2016,40.77008,-73.953352,1
2016,40.770086,-73.963497,2
2016,40.770105,-73.95346,8
2016,40.770106,-73.963547,2
2016,40.770113,-73.962421,6
2016,40.770135,-73.961497,17
2016,40.770137,-73.959385,4
2016,40.770141,-73.96367,2
2016,40.770141,-73.961558,2
2016,40.770148,-73.959457,7
2016,40.770201,-73.961652,11
2016,40.770203,-73.959543,4
2016,40.770215,-73.961692,7
2016,40.770215,-73.953717,2
2016,40.770247,-73.96863,8
2016,40.770264,-73.96185,6
2016,40.770287,-73.965916,4
2016,40.770293,-73.949965,2
2016,40.770298,-73.949929,2
2016,40.770309,-73.957251,4
2016,40.770362,-73.966136,1
2016,40.770362,-73.966096,7
2016,40.770365,-73.96806,2
2016,40.770375,-73.966168,12
2016,40.770408,-73.957179,1
2016,40.770419,-73.951135,8
2016,40.770441,-73.956175,1
2016,40.770452,-73.950341,1
2016,40.770482,-73.956276,2
2016,40.770485,-73.95111,3
2016,40.770492,-73.94799,3
2016,40.7705,-73.948009,3
2016,40.770507,-73.957106,4
2016,40.770533,-73.962493,1
2016,40.770536,-73.953994,1
2016,40.770553,-73.964897,17
2016,40.770553,-73.956446,2
2016,40.770564,-73.964204,11
2016,40.770568,-73.958439,2
2016,40.77059,-73.952597,2
2016,40.770604,-73.952673,2
2016,40.770607,-73.968367,17
2016,40.770611,-73.956579,4
2016,40.770616,-73.962691,2
2016,40.77062,-73.966273,1
2016,40.770625,-73.964186,25
2016,40.770659,-73.95276,1
2016,40.770663,-73.95702,2
2016,40.770689,-73.960691,16
2016,40.77069,-73.962818,13
2016,40.770694,-73.966883,17
2016,40.770697,-73.952897,3
2016,40.770701,-73.962894,2
2016,40.770703,-73.962016,3
2016,40.770703,-73.953871,1
2016,40.770725,-73.952962,2
2016,40.77073,-73.96697,10
2016,40.770731,-73.954944,2
2016,40.770738,-73.966211,8
2016,40.770752,-73.953027,4
2016,40.770765,-73.967056,1
2016,40.770768,-73.958919,3
2016,40.770772,-73.960937,3
2016,40.770782,-73.958994,3
2016,40.770783,-73.963038,2
2016,40.770795,-73.963511,7
2016,40.770803,-73.95507,3
2016,40.770808,-73.963143,2
2016,40.770819,-73.947781,12
2016,40.770826,-73.959832,13
2016,40.770835,-73.961041,2
2016,40.770863,-73.964013,1
2016,40.770873,-73.953315,1
2016,40.770875,-73.965417,2
2016,40.770884,-73.967385,3
2016,40.770889,-73.959207,8
2016,40.770917,-73.959312,9
2016,40.770917,-73.959272,3
2016,40.770918,-73.955341,7
2016,40.77092,-73.961857,5
2016,40.770932,-73.955373,7
2016,40.770948,-73.961308,4
2016,40.770974,-73.950748,14
2016,40.77098,-73.961431,5
2016,40.771002,-73.967666,4
2016,40.771009,-73.966013,1
2016,40.771029,-73.950712,3
2016,40.771045,-73.950672,2
2016,40.771054,-73.967749,7
2016,40.771123,-73.95359,3
2016,40.771149,-73.949835,4
2016,40.771155,-73.952019,2
2016,40.771173,-73.955947,1
2016,40.771187,-73.955983,1
2016,40.771197,-73.952113,2
2016,40.771207,-73.965868,6
2016,40.771232,-73.952149,8
2016,40.771237,-73.96628,3
2016,40.771238,-73.95221,5
2016,40.771245,-73.956117,2
2016,40.771248,-73.950073,1
2016,40.771274,-73.959503,5
2016,40.771277,-73.947452,15
2016,40.771278,-73.966381,5
2016,40.771279,-73.958211,1
2016,40.77128,-73.962095,5
2016,40.771315,-73.953449,2
2016,40.771318,-73.947394,1
2016,40.771329,-73.962261,2
2016,40.771331,-73.959463,5
2016,40.771333,-73.965749,2
2016,40.771346,-73.963637,9
2016,40.77135,-73.952434,2
2016,40.771358,-73.958402,1
2016,40.771363,-73.964038,8
2016,40.771366,-73.96654,7
2016,40.771367,-73.960384,7
2016,40.771381,-73.960373,4
2016,40.771386,-73.95942,12
2016,40.771386,-73.952564,1
2016,40.771395,-73.962373,2
2016,40.771408,-73.966688,6
2016,40.771416,-73.952593,1
2016,40.771417,-73.960456,7
2016,40.771419,-73.96051,4
2016,40.771427,-73.952661,1
2016,40.77143,-73.952625,9
2016,40.771441,-73.958593,1
2016,40.771441,-73.953358,1
2016,40.771441,-73.952694,3
2016,40.771444,-73.952654,1
2016,40.771482,-73.952752,3
2016,40.771484,-73.966821,5
2016,40.771489,-73.962593,9
2016,40.771491,-73.960676,4
2016,40.771496,-73.952824,3
2016,40.771496,-73.952781,1
2016,40.771504,-73.953311,1
2016,40.771507,-73.960716,4
2016,40.771508,-73.95482,19
2016,40.77151,-73.952856,6
2016,40.771513,-73.962651,13
2016,40.771513,-73.946903,1
2016,40.771523,-73.966915,1
2016,40.771524,-73.947271,2
2016,40.771531,-73.964861,3
2016,40.771553,-73.959272,3
2016,40.771563,-73.96281,6
2016,40.771583,-73.964936,4
2016,40.771585,-73.96346,8
2016,40.771592,-73.960871,1
2016,40.771594,-73.965009,3
2016,40.771607,-73.962871,8
2016,40.771618,-73.965066,5
2016,40.771621,-73.965027,8
2016,40.771621,-73.96346,12
2016,40.771626,-73.95629,1
2016,40.77163,-73.965557,1
2016,40.771641,-73.967193,3
2016,40.771645,-73.960998,1
2016,40.771657,-73.965153,4
2016,40.771671,-73.965142,11
2016,40.771695,-73.955261,1
2016,40.771752,-73.949152,3
2016,40.77178,-73.95542,5
2016,40.771786,-73.951387,3
2016,40.771811,-73.959478,3
2016,40.771832,-73.956167,1
2016,40.771846,-73.949423,7
2016,40.771849,-73.949383,4
2016,40.77185,-73.959571,1
2016,40.771865,-73.955665,3
2016,40.77187,-73.961575,2
2016,40.771876,-73.949448,4
2016,40.771882,-73.956131,1
2016,40.771891,-73.959662,2
2016,40.771902,-73.946997,6
2016,40.771911,-73.961676,6
2016,40.771912,-73.957745,3
2016,40.771925,-73.961665,1
2016,40.771929,-73.957734,4
2016,40.771938,-73.952972,1
2016,40.771938,-73.946942,7
2016,40.771954,-73.958979,5
2016,40.77197,-73.96738,9
2016,40.771971,-73.959849,1
2016,40.771972,-73.963203,13
2016,40.771974,-73.959817,2
2016,40.771976,-73.951795,7
2016,40.77199,-73.946931,4
2016,40.771995,-73.957896,2
2016,40.772002,-73.963156,6
2016,40.772011,-73.965951,4
2016,40.772045,-73.951957,3
2016,40.77205,-73.958066,11
2016,40.772058,-73.952029,6
2016,40.772059,-73.96203,2
2016,40.772064,-73.952903,1
2016,40.772067,-73.9589,4
2016,40.772105,-73.958152,1
