"","sale_id","year","nbhd","block","lot","address","zip","sale_date","price","long","lat"
"3097",50513,"2015","UPPER EAST SIDE (59-79)","1439","1093","304 EAST 65TH   STREET","10065","04/09/2015",860000,-73.96119,40.764179
"3098",50513,"2016","UPPER EAST SIDE (96-110)","1614","1","1270 FIFTH AVENUE, 4G","10029","09/19/2016",680000,-73.9500799741923,40.7956784155109
"3099",50515,"2015","UPPER EAST SIDE (59-79)","1439","1105","304 EAST 65TH   STREET","10065","08/11/2015",1552000,-73.96119,40.764179
"3100",50515,"2016","UPPER EAST SIDE (96-110)","1607","1025","1200 5 AVENUE","10029","07/15/2016",1900000,-73.953358882611,40.7911756867218
"3101",50516,"2015","UPPER EAST SIDE (59-79)","1439","1107","304 EAST 65TH   STREET","10065","06/16/2015",1885000,-73.96119,40.764179
"3102",50517,"2015","UPPER EAST SIDE (59-79)","1439","1112","304 EAST 65TH STREET","10065","12/01/2015",1900000,-73.96119,40.764179
"3103",50517,"2016","UPPER EAST SIDE (96-110)","1607","1031","1200 FIFTH AVENUE","10029","04/26/2016",2100000,-73.953358882611,40.7911756867218
"3104",50518,"2015","UPPER EAST SIDE (59-79)","1439","1115","304 EAST 65TH   STREET","10065","07/14/2015",815000,-73.96119,40.764179
"3105",50518,"2016","UPPER EAST SIDE (96-110)","1607","1044","1200 5TH AVENUE","10029","02/19/2016",2561497,-73.953358882611,40.7911756867218
"3106",50519,"2015","UPPER EAST SIDE (59-79)","1439","1132","304 EAST 65TH STREET","10065","03/11/2015",1050000,-73.96119,40.764179
"3107",50520,"2016","UPPER EAST SIDE (96-110)","1607","1105","1212 5 AVENUE","10029","12/19/2016",995000,-73.9530805366655,40.791557091365
"3108",50521,"2015","UPPER EAST SIDE (59-79)","1443","1016","359 EAST 68TH   STREET","10065","01/07/2015",849000,-73.958893,40.765685
"3109",50521,"2016","UPPER EAST SIDE (96-110)","1607","1109","1212 5TH AVENUE","10029","08/26/2016",1066800,-73.9530805366655,40.791557091365
"3110",50522,"2015","UPPER EAST SIDE (59-79)","1446","1003","350 EAST 72ND STREET","10021","11/03/2015",317000,-73.957169,40.768289
"3111",50522,"2016","UPPER EAST SIDE (96-110)","1607","1144","1212 5 AVENUE","10029","05/05/2016",3995000,-73.9530805366655,40.791557091365
"3112",50523,"2016","UPPER EAST SIDE (96-110)","1607","1145","1212 5 AVENUE","10029","05/05/2016",1100000,-73.9530805366655,40.791557091365
"3113",50524,"2016","UPPER EAST SIDE (96-110)","1614","1007","1630 MADISON AVENUE","10029","09/13/2016",600000,-73.9481659873365,40.7954470134224
"3114",50525,"2015","UPPER EAST SIDE (59-79)","1446","1025","350 EAST 72ND STREET","10021","08/13/2015",1650000,-73.957169,40.768289
"3115",50525,"2016","UPPER EAST SIDE (96-110)","1615","1019","1280 5 AVENUE","10029","05/10/2016",1880000,-73.9496135996612,40.7963040108278
"3116",50526,"2015","UPPER EAST SIDE (59-79)","1446","1125","308 EAST 72ND STREET","10021","06/22/2015",1900000,-73.957877,40.768588
"3117",50526,"2016","UPPER EAST SIDE (96-110)","1615","1031","1280 FIFTH AVENUE","10029","11/04/2016",1775000,-73.9496135996612,40.7963040108278
"3118",50527,"2016","UPPER EAST SIDE (96-110)","1615","1037","1280 5 AVENUE","10029","11/02/2016",985000,-73.9496135996612,40.7963040108278
"3119",50528,"2016","UPPER EAST SIDE (96-110)","1615","1054","1280 FIFTH AVENUE","10029","08/03/2016",1200000,-73.9496135996612,40.7963040108278
"3120",50529,"2016","UPPER EAST SIDE (96-110)","1615","1073","1280 FIFTH AVENUE","10029","06/10/2016",1900000,-73.9496135996612,40.7963040108278
"3121",50530,"2015","UPPER EAST SIDE (59-79)","1446","1204","330 EAST 72ND   STREET","10021","06/08/2015",3500000,-73.957505,40.768432
"3122",50530,"2016","UPPER EAST SIDE (96-110)","1615","1099","1280 FIFTH AVENUE","10029","10/20/2016",2950000,-73.9496135996612,40.7963040108278
"3123",50532,"2015","UPPER EAST SIDE (59-79)","1447","1102","1355 FIRST AVENUE","10021","07/28/2015",1501919,-73.955685,40.76825
"3124",50550,"2015","UPPER EAST SIDE (59-79)","1449","1040","330 EAST 75TH   STREET","10021","01/21/2015",693687,-73.956085,40.770383
"3125",50551,"2015","UPPER EAST SIDE (59-79)","1449","1042","330 EAST 75TH STREET","10021","11/24/2015",795000,-73.956085,40.770383
"3126",50552,"2015","UPPER EAST SIDE (59-79)","1449","1067","330 EAST 75TH   STREET","10021","04/15/2015",790000,-73.956085,40.770383
"3127",50553,"2015","UPPER EAST SIDE (59-79)","1449","1071","330 EAST 75 ST","10021","08/19/2015",800000,-73.956085,40.770383
"3128",50554,"2015","UPPER EAST SIDE (59-79)","1449","1086","330 EAST 75TH   STREET","10021","05/07/2015",1350000,-73.956085,40.770383
"3129",50555,"2015","UPPER EAST SIDE (59-79)","1449","1101","330 EAST 75TH   STREET","10021","03/17/2015",785000,-73.956085,40.770383
"3130",50556,"2015","UPPER EAST SIDE (59-79)","1449","1116","330 EAST 75TH STREET","10021","06/16/2015",1610000,-73.956085,40.770383
"3131",50557,"2015","UPPER EAST SIDE (59-79)","1449","1128","330 E 75TH STREET","10021","07/29/2015",1228800,-73.956085,40.770383
"3132",50560,"2015","UPPER EAST SIDE (59-79)","1449","1186","330 EAST 75TH STREET","10021","06/30/2015",2500000,-73.956085,40.770383
"3133",50561,"2015","UPPER EAST SIDE (59-79)","1451","1011","300 EAST 77TH   STREET","10075","01/29/2015",3411105,-73.955665,40.771865
"3134",50563,"2015","UPPER EAST SIDE (59-79)","1451","1031","300 EAST 77TH   STREET","10075","02/27/2015",1485000,-73.955665,40.771865
"3135",50565,"2015","UPPER EAST SIDE (59-79)","1451","1057","300 EAST 77TH   STREET","10075","05/11/2015",4000000,-73.955665,40.771865
"3136",50566,"2015","UPPER EAST SIDE (59-79)","1451","1062","300 EAST 77TH STREET","10075","01/21/2015",2350000,-73.955665,40.771865
"3137",50567,"2015","UPPER EAST SIDE (59-79)","1451","1064","300 EAST 77TH   STREET","10075","06/11/2015",3500000,-73.955665,40.771865
"3138",50568,"2015","UPPER EAST SIDE (59-79)","1452","1011","303 EAST 77TH   STREET","10075","05/27/2015",2400000,-73.955622,40.771865
"3139",50580,"2015","UPPER EAST SIDE (59-79)","1457","1007","403 EAST 62ND STREET","10065","08/10/2015",640000,-73.960332,40.761381
"3140",50581,"2015","UPPER EAST SIDE (59-79)","1457","1036","403 EAST 62ND STREET","10065","06/15/2015",1175000,-73.960332,40.761381
"3141",50582,"2015","UPPER EAST SIDE (59-79)","1460","1015","404 EAST 66TH STREET","10065","11/23/2015",1325000,-73.958385,40.763815
"3142",50583,"2015","UPPER EAST SIDE (59-79)","1460","1118","404 EAST 66TH   STREET","10065","04/03/2015",575000,-73.958385,40.763815
"3143",50584,"2015","UPPER EAST SIDE (59-79)","1460","1136","404 EAST 66TH STREET","10065","05/04/2015",699000,-73.958385,40.763815
"3144",50589,"2015","UPPER EAST SIDE (59-79)","1461","1060","400 EAST 67TH STREET","10065","09/17/2015",2500000,-73.958312,40.764285
"3145",50590,"2015","UPPER EAST SIDE (59-79)","1461","1093","400 EAST 67TH STREET","10065","08/18/2015",4600000,-73.958312,40.764285
"3146",50591,"2015","UPPER EAST SIDE (59-79)","1461","1106","400 EAST 67TH STREET","10065","12/21/2015",3330000,-73.958312,40.764285
"3147",50592,"2015","UPPER EAST SIDE (59-79)","1461","1110","400 EAST 67TH STREET","10065","03/10/2015",3525000,-73.958312,40.764285
"3148",50594,"2015","UPPER EAST SIDE (59-79)","1464","1018","400 EAST 70TH   STREET","10021","07/23/2015",618000,-73.956625,40.766345
"3149",50595,"2015","UPPER EAST SIDE (59-79)","1464","1052","400 EAST 70TH STREET","10021","03/19/2015",495000,-73.956625,40.766345
"3150",50596,"2015","UPPER EAST SIDE (59-79)","1464","1059","400 EAST 70TH STREET","10021","12/18/2015",1135000,-73.956625,40.766345
"3151",50597,"2015","UPPER EAST SIDE (59-79)","1464","1072","400 EAST 70TH   STREET","10021","12/21/2015",915000,-73.956625,40.766345
"3152",50598,"2015","UPPER EAST SIDE (59-79)","1464","1093","400 EAST 70TH   STREET","10021","11/13/2015",860000,-73.956625,40.766345
"3153",50599,"2015","UPPER EAST SIDE (59-79)","1464","1108","400 EAST 70TH   STREET","10021","12/02/2015",690000,-73.956625,40.766345
"3154",50600,"2015","UPPER EAST SIDE (59-79)","1464","1174","400 EAST 70TH   STREET","10021","01/14/2015",1825000,-73.956625,40.766345
"3155",50601,"2015","UPPER EAST SIDE (59-79)","1464","1193","400 EAST 70TH   STREET","10021","11/13/2015",875000,-73.956625,40.766345
"3156",50602,"2015","UPPER EAST SIDE (59-79)","1466","1008","422 EAST 72ND   STREET","10021","05/20/2015",1490000,-73.955314,40.767503
"3157",50603,"2015","UPPER EAST SIDE (59-79)","1466","1023","422 EAST 72ND   STREET","10021","01/28/2015",1550000,-73.955314,40.767503
"3158",50604,"2015","UPPER EAST SIDE (59-79)","1466","1025","422 EAST 72ND   STREET","10021","10/22/2015",1715000,-73.955314,40.767503
"3159",50605,"2015","UPPER EAST SIDE (59-79)","1466","1040","422 EAST 72 STREET","10021","06/09/2015",1540000,-73.955314,40.767503
"3160",50606,"2015","UPPER EAST SIDE (59-79)","1466","1045","422 EAST 72ND   STREET","10021","05/05/2015",1750000,-73.955314,40.767503
"3161",50607,"2015","UPPER EAST SIDE (59-79)","1466","1055","422 EAST 72ND STREET","10021","11/09/2015",2700000,-73.955314,40.767503
"3162",50608,"2015","UPPER EAST SIDE (59-79)","1466","1089","422 EAST 72ND   STREET","10021","08/20/2015",1730000,-73.955314,40.767503
"3163",50609,"2015","UPPER EAST SIDE (59-79)","1466","1131","422 EAST 72ND STREET","10021","09/03/2015",3255026,-73.955314,40.767503
"3164",50610,"2015","UPPER EAST SIDE (59-79)","1466","1147","422 EAST 72ND   STREET","10021","02/27/2015",3600000,-73.955314,40.767503
"3165",50612,"2015","UPPER EAST SIDE (59-79)","1466","1179","422 EAST 72ND STREET","10021","05/21/2015",2195000,-73.955314,40.767503
"3166",50613,"2015","UPPER EAST SIDE (59-79)","1467","1013","1356 1 AVENUE","10021","06/24/2015",938486,-73.955707,40.768187
"3167",50614,"2015","UPPER EAST SIDE (59-79)","1467","1024","1356 FIRST AVENUE","10021","08/13/2015",680000,-73.955707,40.768187
"3168",50617,"2015","UPPER EAST SIDE (59-79)","1470","1023","404 EAST 76TH   STREET","10021","03/27/2015",1050000,-73.953717,40.770214
"3169",50618,"2015","UPPER EAST SIDE (59-79)","1470","1034","404 EAST 76TH STREET","10021","05/07/2015",831000,-73.953717,40.770214
"3170",50619,"2015","UPPER EAST SIDE (59-79)","1470","1038","404 EAST 76TH   STREET","10021","05/14/2015",587000,-73.953717,40.770214
"3171",50621,"2015","UPPER EAST SIDE (59-79)","1470","1058","404 EAST 76TH STREET","10021","11/24/2015",950000,-73.953717,40.770214
"3172",50623,"2015","UPPER EAST SIDE (59-79)","1470","1084","404 EAST 76TH STREET","10021","12/23/2015",884500,-73.953717,40.770214
"3173",50624,"2015","UPPER EAST SIDE (59-79)","1470","1100","404 EAST 76TH STREET","10021","09/21/2015",1299000,-73.953717,40.770214
"3174",50625,"2015","UPPER EAST SIDE (59-79)","1470","1130","404 EAST 76TH   STREET","10021","06/08/2015",1650000,-73.953717,40.770214
"3175",50626,"2015","UPPER EAST SIDE (59-79)","1470","1147","404 EAST 76TH STREET","10021","01/06/2015",955000,-73.953717,40.770214
"3176",50627,"2015","UPPER EAST SIDE (59-79)","1470","1160","404 EAST 76TH   STREET","10021","01/08/2015",1546000,-73.953717,40.770214
"3177",50629,"2015","UPPER EAST SIDE (59-79)","1471","1023","435 EAST 76TH STREET","10021","12/10/2015",1657500,-73.953222,40.770025
"3178",50630,"2015","UPPER EAST SIDE (59-79)","1471","1026","435 EAST 76TH   STREET","10021","10/05/2015",1650000,-73.953222,40.770025
"3179",50631,"2015","UPPER EAST SIDE (59-79)","1473","1002","404 EAST 79TH STREET","10075","10/23/2015",1375000,-73.952289,40.772165
"3180",50632,"2015","UPPER EAST SIDE (59-79)","1473","1006","404 EAST 79TH   STREET","10075","12/30/2015",300000,-73.952289,40.772165
"3181",50633,"2015","UPPER EAST SIDE (59-79)","1473","1013","404 EAST 79TH   STREET","10075","07/22/2015",810000,-73.952289,40.772165
"3182",50635,"2015","UPPER EAST SIDE (59-79)","1473","1056","404 EAST 79TH STREET","10075","06/05/2015",845000,-73.952289,40.772165
"3183",50636,"2015","UPPER EAST SIDE (59-79)","1473","1059","404 EAST 79TH   STREET","10075","07/07/2015",760000,-73.952289,40.772165
"3184",50638,"2015","UPPER EAST SIDE (59-79)","1473","1076","404 EAST 79TH   STREET","10075","06/02/2015",950000,-73.952289,40.772165
"3185",50639,"2015","UPPER EAST SIDE (59-79)","1473","1093","404 EAST 79TH   STREET","10075","02/24/2015",770000,-73.952289,40.772165
"3186",50640,"2015","UPPER EAST SIDE (59-79)","1473","1101","404 EAST 79TH STREET","10075","09/22/2015",799000,-73.952289,40.772165
"3187",50641,"2015","UPPER EAST SIDE (59-79)","1473","1106","404 EAST 79TH   STREET","10075","02/20/2015",725000,-73.952289,40.772165
"3188",50642,"2015","UPPER EAST SIDE (59-79)","1473","1113","404 EAST 79TH STREET","10075","06/10/2015",735000,-73.952289,40.772165
"3189",50643,"2015","UPPER EAST SIDE (59-79)","1473","1125","404 EAST 79TH STREET","10075","04/14/2015",745000,-73.952289,40.772165
"3190",50644,"2015","UPPER EAST SIDE (59-79)","1473","1135","404 EAST 79TH STREET","10075","12/04/2015",787500,-73.952289,40.772165
"3191",50645,"2015","UPPER EAST SIDE (59-79)","1473","1151","404 EAST 79TH   STREET","10075","05/27/2015",3972500,-73.952289,40.772165
"3192",50646,"2015","UPPER EAST SIDE (59-79)","1473","1154","404 EAST 79TH   STREET","10075","08/31/2015",850000,-73.952289,40.772165
"3193",50647,"2015","UPPER EAST SIDE (59-79)","1473","1156","404 EAST 79TH STREET","10075","08/18/2015",960000,-73.952289,40.772165
"3194",50648,"2015","UPPER EAST SIDE (59-79)","1473","1161","404 EAST 79TH STREET","10075","05/28/2015",1650000,-73.952289,40.772165
"3195",50650,"2015","UPPER EAST SIDE (59-79)","1473","1180","404 EAST 79TH   STREET","10075","05/15/2015",1407500,-73.952289,40.772165
"3196",50652,"2015","UPPER EAST SIDE (59-79)","1473","1367","460 EAST 79TH   STREET","10075","06/29/2015",911333,-73.951387,40.771786
"3197",50654,"2015","UPPER EAST SIDE (59-79)","1473","1409","460 EAST 79TH   STREET","10075","02/02/2015",580000,-73.951387,40.771786
"3198",50655,"2015","UPPER EAST SIDE (59-79)","1473","1411","460 EAST 79TH   STREET","10075","11/13/2015",1430000,-73.951387,40.771786
"3199",50657,"2015","UPPER EAST SIDE (59-79)","1473","1430","460 EAST 79TH STREET","10075","09/10/2015",2310000,-73.951387,40.771786
"3200",50659,"2015","UPPER EAST SIDE (59-79)","1473","1602","408 EAST 79TH   STREET","10075","09/18/2015",1875000,-73.952224,40.772138
"3201",50660,"2015","UPPER EAST SIDE (59-79)","1473","1607","408 EAST 79TH STREET","10075","07/09/2015",2040000,-73.952224,40.772138
"3202",50661,"2015","UPPER EAST SIDE (59-79)","1473","1622","408 EAST 79TH STREET","10075","01/26/2015",1150000,-73.952224,40.772138
"3203",50662,"2015","UPPER EAST SIDE (59-79)","1473","1625","408 EAST 79TH   STREET","10075","12/16/2015",2850000,-73.952224,40.772138
"3204",50664,"2015","UPPER EAST SIDE (59-79)","1473","1649","408 EAST 79TH STREET","10075","11/11/2015",998000,-73.952224,40.772138
"3205",50666,"2015","UPPER EAST SIDE (59-79)","1483","1001","524 EAST 72ND   STREET","10021","10/06/2015",865000,-73.953145,40.766588
"3206",50667,"2015","UPPER EAST SIDE (59-79)","1483","1010","524 E 72ND ST","10021","03/23/2015",1325000,-73.953145,40.766588
"3207",50668,"2015","UPPER EAST SIDE (59-79)","1483","1019","524 EAST 72ND STREET","10021","12/01/2015",859000,-73.953145,40.766588
"3208",50669,"2015","UPPER EAST SIDE (59-79)","1483","1024","524 EAST 72ND   STREET","10021","04/17/2015",1249000,-73.953145,40.766588
"3209",50672,"2015","UPPER EAST SIDE (59-79)","1483","1061","524 EAST 72ND   STREET","10021","08/05/2015",4750000,-73.953145,40.766588
"3210",50673,"2015","UPPER EAST SIDE (59-79)","1483","1079","524 EAST 72ND STREET","10021","07/02/2015",625000,-73.953145,40.766588
"3211",50674,"2015","UPPER EAST SIDE (59-79)","1483","1080","524 EAST 72ND   STREET","10021","09/22/2015",4175000,-73.953145,40.766588
"3212",50675,"2015","UPPER EAST SIDE (59-79)","1483","1082","524 EAST 72ND STREET","10021","02/27/2015",2611000,-73.953145,40.766588
"3213",50676,"2015","UPPER EAST SIDE (59-79)","1483","1131","524 EAST 72ND   STREET","10021","02/02/2015",545000,-73.953145,40.766588
"3214",50677,"2015","UPPER EAST SIDE (59-79)","1484","1023","515 EAST 72ND STREET","10021","01/23/2015",800000,-73.953271,40.76666
"3215",50679,"2015","UPPER EAST SIDE (59-79)","1484","1064","515 EAST 72ND   STREET","10021","11/06/2015",550457,-73.953271,40.76666
"3216",50680,"2015","UPPER EAST SIDE (59-79)","1484","1069","515 EAST 72ND   STREET","10021","03/24/2015",820000,-73.953271,40.76666
"3217",50681,"2015","UPPER EAST SIDE (59-79)","1484","1082","515 EAST 72ND   STREET","10021","06/11/2015",1188888,-73.953271,40.76666
"3218",50685,"2015","UPPER EAST SIDE (59-79)","1484","1216","515 EAST 72ND STREET","10021","08/31/2015",1800000,-73.953271,40.76666
"3219",50686,"2015","UPPER EAST SIDE (59-79)","1484","1256","515 EAST 72ND STREET","10021","04/14/2015",895000,-73.953271,40.76666
"3220",50687,"2015","UPPER EAST SIDE (59-79)","1484","1276","515 EAST 72ND   STREET","10021","03/02/2015",1650000,-73.953271,40.76666
"3221",50688,"2015","UPPER EAST SIDE (59-79)","1484","1294","515 EAST 72ND STREET","10021","03/10/2015",1587500,-73.953271,40.76666
"3222",50689,"2015","UPPER EAST SIDE (59-79)","1484","1310","515 EAST 72ND   STREET","10021","06/18/2015",928000,-73.953271,40.76666
"3223",50690,"2015","UPPER EAST SIDE (59-79)","1484","1322","515 EAST 72ND STREET","10021","03/12/2015",2838000,-73.953271,40.76666
"3224",50691,"2015","UPPER EAST SIDE (59-79)","1484","1324","515 EAST 72ND STREET","10021","12/09/2015",3825000,-73.953271,40.76666
"3225",50692,"2015","UPPER EAST SIDE (59-79)","1484","1325","515 EAST 72ND STREET","10021","11/19/2015",1700000,-73.953271,40.76666
"3226",50694,"2015","UPPER EAST SIDE (59-79)","1484","1352","515 EAST 72ND STREET","10021","02/18/2015",2580000,-73.953271,40.76666
"3227",50695,"2015","UPPER EAST SIDE (59-79)","1484","1353","515 EAST 72ND   STREET","10021","11/02/2015",3894806,-73.953271,40.76666
"3228",50696,"2015","UPPER EAST SIDE (59-79)","1484","1361","515 EAST 72ND   STREET","10021","08/31/2015",3175000,-73.953271,40.76666
"3229",50697,"2015","UPPER EAST SIDE (59-79)","1484","1363","515 EAST 72ND   STREET","10021","10/22/2015",4123912,-73.953271,40.76666
"3230",50698,"2015","UPPER EAST SIDE (59-79)","1484","1364","515 EAST 72ND STREET","10021","04/03/2015",1731025,-73.953271,40.76666
"3231",50700,"2015","UPPER EAST SIDE (59-79)","1487","1201","530 EAST 76TH   STREET","10021","01/20/2015",1325000,-73.95101,40.769077
"3232",50701,"2015","UPPER EAST SIDE (59-79)","1487","1226","530 EAST 76TH STREET","10021","03/27/2015",815000,-73.95101,40.769077
"3233",50703,"2015","UPPER EAST SIDE (59-79)","1487","1287","530 EAST 76TH   STREET","10021","09/08/2015",965000,-73.95101,40.769077
"3234",50704,"2015","UPPER EAST SIDE (59-79)","1487","1295","530 EAST 76TH   STREET","10021","02/20/2015",1510000,-73.95101,40.769077
"3235",50705,"2015","UPPER EAST SIDE (59-79)","1487","1303","530 EAST 76TH   STREET","10021","03/19/2015",1649000,-73.95101,40.769077
"3236",50706,"2015","UPPER EAST SIDE (59-79)","1487","1346","530 EAST 76 STREET","10021","06/12/2015",1550000,-73.95101,40.769077
"3237",50707,"2015","UPPER EAST SIDE (59-79)","1487","1380","530 EAST 76TH   STREET","10021","03/19/2015",860000,-73.95101,40.769077
"3238",50708,"2015","UPPER EAST SIDE (59-79)","1487","1383","530 EAST 76TH   STREET","10021","08/25/2015",4700000,-73.95101,40.769077
"3239",50718,"2015","UPPER EAST SIDE (59-79)","1429","27","1435 2 AVENUE","10021","10/26/2015",2306564,-73.957092,40.770564
"3240",50726,"2015","UPPER EAST SIDE (59-79)","1429","1002","216 EAST 75TH   STREET","10021","07/10/2015",1275000,-73.958593,40.77144
